TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20110805,26.647,1.0,23.683,2.434,1.0,28.588,3.162,1.0,26.567,24.118,2.596,28.171,3.407,26.647,1.0,23.683,2.434,1.0,28.588,3.162,1.0,448.72,258.559,1.0,228.032,258.559,1.0,450.429,1.0,438.941,450.429,1.0,435.763,1.0,444.849,435.763,1.0,14.121,1.0,13.891,14.121,1.0,98.943,98.772,1.0,0.153,0.153,0.0,0.316,0.347,1.0,0.116791666667,1.0,186.306583333,1.0,35.260625,1.0,414.396875,1.0,407.567,1.0,24.742,1.0,-9999,1.0,80.2514,1.0,-9999,-9999,-9999,6.86546,-9999,7.27879,1.0,-9999,-9999,-9999,2.13994,-9999,-9999,-9999,19,29,19,29,-2.72523,0.875,0.411831,0.483906,-2.72523,0.875,0.411831,0.483906,-2.98541,0.879687,0.0385871,-3.45856,-3.30973,-3.11952,-3.00241,-2.86759,-2.80156,-2.55079,0.979167,0.916667,0.625,0.979167,1.0,0.916667,0.875,2.43631,1.30054,0.789474,0.457198,0.809357,-5.94296,6.29012,0.931034,0.584597,0.716078,2.43631,1.30054,0.789474,0.457198,0.809357,-5.94296,6.29012,0.931034,0.584597,0.716078,1.32791,1.81247,1.87739,2.37653,2.9147,3.14817,3.21675,0.894737,0.894737,0.421053,0.684211,0.526316,0.736842,0.789474,-6.95797,-6.88746,-6.71879,-6.26149,-6.1306,-6.06038,-5.66175,0.827586,0.931034,0.965517,1.0,0.965517,0.931034,0.931034,2.12727,2.4991,2.34064,0.198849,1.1102,1.25153,1.4128,2.32013,2.53446,2.70629,2.88589,5.12852,5.22433,5.32606,0.19027,4.01756,4.30375,4.42573,5.24637,5.47531,5.63276,6.27563,1.36303,1.23094,1.9483,0.158183,1.24785,1.3108,1.34535,1.42498,2.27478,2.53718,3.82978,4.74288,4.20536,4.98146,0.0784541,4.20839,4.69105,4.73119,4.88678,5.13685,5.38858,5.66537,-9999,-9999
20110806,27.362,1.0,25.965,1.497,1.0,28.277,2.165,1.0,26.02,24.535,0.567,26.993,1.471,27.362,1.0,25.965,1.497,1.0,28.277,2.165,1.0,447.031,191.434,1.0,171.765,191.434,1.0,456.379,1.0,452.357,456.379,1.0,485.146,1.0,465.551,485.146,1.0,11.264,1.0,9.92,11.264,1.0,98.65,98.453,1.0,3.261,3.261,0.0,0.67,0.463,1.0,0.157833333333,1.0,141.406479167,1.0,25.2997708333,1.0,432.0875,1.0,411.785,1.0,25.03,1.0,-9999,1.0,66.6681,1.0,-9999,-9999,-9999,5.30993,-9999,-2.19634,1.0,-9999,-9999,-9999,1.80495,-9999,-9999,-9999,19,29,19,29,-2.17357,0.979167,0.357027,0.517224,-2.17357,0.979167,0.357027,0.517224,-2.48313,0.967708,0.05383,-3.16902,-2.92204,-2.6527,-2.43433,-2.21562,-2.17357,-2.09537,0.875,1.0,1.0,0.979167,0.979167,0.979167,0.958333,2.36264,0.557939,1.0,0.396766,0.672303,-5.01478,4.78419,0.965517,0.506665,0.57875,2.36264,0.557939,1.0,0.396766,0.672303,-5.01478,4.78419,0.965517,0.506665,0.57875,0.608976,1.27871,1.60162,2.00994,2.3041,2.36419,2.45459,0.684211,0.947368,1.0,1.0,1.0,1.0,1.0,-5.62468,-5.60293,-5.3426,-5.15811,-5.07456,-5.0435,-4.71058,1.0,1.0,1.0,0.965517,0.965517,0.965517,0.965517,2.29758,2.64741,2.46998,0.194827,1.42245,1.5764,1.71047,2.37167,2.64741,2.69262,2.98575,4.74876,4.82098,4.9531,0.195401,4.09458,4.2855,4.30069,4.72473,4.91787,5.12281,5.79331,1.58561,1.09652,1.8485,0.12705,1.09129,1.17036,1.21882,1.55102,2.44111,2.8229,3.16349,4.35432,4.31476,4.47014,0.0594856,3.90075,4.01211,4.21816,4.4524,4.61525,4.86453,4.99464,-9999,-9999
20110807,25.049,1.0,23.377,2.395,1.0,26.144,3.367,1.0,25.433,23.405,0.601,26.761,2.949,25.049,1.0,23.377,2.395,1.0,26.144,3.367,1.0,445.311,186.811,1.0,182.977,186.811,1.0,445.793,1.0,451.062,445.793,1.0,463.811,1.0,463.552,463.811,1.0,7.656,1.0,8.122,7.656,1.0,98.241,98.139,1.0,7.115,7.115,0.0,0.992,0.309,0.979167,0.1576875,1.0,135.483895833,1.0,30.1884090909,0.916666666667,423.015208333,1.0,410.952,1.0,25.236,1.0,-9999,1.0,60.1064,1.0,-9999,-9999,-9999,5.66128,-9999,5.98177,1.0,-9999,-9999,-9999,2.01346,-9999,-9999,-9999,19,29,19,29,-1.3062,0.895833,0.394563,0.793071,-1.3062,0.895833,0.394563,0.793071,-1.16093,0.920833,0.0950166,-1.92171,-1.8401,-1.76138,-1.3062,-0.547505,-0.464195,-0.269637,1.0,1.0,1.0,0.895833,0.916667,0.895833,0.833333,2.69724,2.25894,1.0,0.519721,0.951779,-3.85054,5.14561,0.827586,0.529254,0.799335,2.69724,2.25894,1.0,0.519721,0.951779,-3.85054,5.14561,0.827586,0.529254,0.799335,1.5281,1.75581,1.82019,2.69724,3.22787,3.35052,3.49488,1.0,1.0,1.0,1.0,0.894737,0.894737,0.894737,-4.19293,-4.06612,-3.95077,-3.80345,-3.02636,-2.86807,-2.67228,1.0,1.0,0.965517,0.896552,0.931034,0.827586,0.793103,2.31106,2.63626,2.48006,0.17782,1.59015,1.7404,1.88491,2.30803,2.61184,2.66652,2.90777,4.12473,3.94246,3.64099,0.164002,2.46114,2.62007,2.85411,3.51174,3.94246,4.11007,4.38066,1.49166,0.970582,1.67479,0.125045,0.902466,1.0073,1.0412,1.35787,2.16392,2.78316,3.03495,3.13853,2.97414,3.29712,0.04059,2.95491,2.99833,3.09623,3.25605,3.43798,3.52,3.77974,-9999,-9999
20110808,24.95,1.0,22.152,2.293,1.0,26.783,2.845,1.0,25.304,23.418,1.814,26.539,2.894,24.95,1.0,22.152,2.293,1.0,26.783,2.845,1.0,443.559,261.902,1.0,232.663,261.902,1.0,443.559,1.0,434.331,443.559,1.0,416.594,1.0,437.735,416.594,1.0,10.756,1.0,10.71,10.756,1.0,98.11,98.014,1.0,3.006,3.006,0.0,0.772,0.348,1.0,0.170979166667,1.0,199.0518125,1.0,36.9489583333,1.0,418.6675,1.0,408.859,1.0,24.728,1.0,-9999,1.0,85.2154,1.0,-9999,-9999,-9999,6.31585,-9999,8.43022,1.0,-9999,-9999,-9999,2.05905,-9999,-9999,-9999,19,29,19,29,-2.1454,0.958333,0.339607,0.995247,-2.1454,0.958333,0.339607,0.995247,-2.34375,0.964583,0.119691,-3.58532,-3.55073,-3.38114,-2.1454,-1.80287,-1.6797,-1.40711,1.0,1.0,0.979167,0.958333,0.979167,0.979167,0.895833,2.96073,1.34108,1.0,0.466839,2.05749,-5.3617,5.70557,0.931034,0.447057,0.530638,2.96073,1.34108,1.0,0.466839,2.05749,-5.3617,5.70557,0.931034,0.447057,0.530638,0.332664,0.368261,0.590757,2.96073,3.64976,4.37591,4.84388,1.0,1.0,1.0,1.0,1.0,0.894737,0.789474,-5.93655,-5.89533,-5.78123,-5.36898,-5.35126,-5.32361,-5.07035,1.0,1.0,0.965517,0.965517,0.965517,0.965517,0.965517,2.46137,2.84174,2.64335,0.175296,1.70922,1.8267,2.0927,2.46137,2.84131,2.84179,3.14621,5.01252,4.98713,4.9871,0.158567,3.55504,4.06749,4.5852,4.98713,5.31512,5.4665,5.49428,1.36756,0.918453,1.82991,0.238145,0.905755,0.945304,1.06246,1.22444,1.89075,2.34625,3.78169,4.30966,4.18826,4.61421,0.108805,4.08324,4.15231,4.27066,4.45548,4.73874,4.93678,5.12386,-9999,-9999
20110809,23.681,1.0,20.634,1.608,1.0,25.677,2.668,1.0,23.932,23.038,1.64,24.518,3.138,23.681,1.0,20.634,1.608,1.0,25.677,2.668,1.0,441.775,267.057,1.0,188.291,267.057,1.0,438.151,1.0,433.669,438.151,1.0,399.432,1.0,436.714,399.432,1.0,10.077,1.0,10.08,10.077,1.0,97.867,97.733,1.0,11.521,11.521,0.0,1.389,0.412,1.0,0.277604166667,1.0,201.639395833,1.0,37.8881666667,1.0,411.303333333,1.0,395.596,1.0,24.735,1.0,-9999,1.0,104.872,1.0,-9999,-9999,-9999,7.51126,-9999,11.9276,1.0,-9999,-9999,-9999,2.35312,-9999,-9999,-9999,19,29,19,29,-1.12218,1.0,0.387843,0.841476,-1.12218,1.0,0.387843,0.841476,-1.0733,0.985417,0.0928323,-1.95295,-1.92691,-1.68761,-1.12218,-0.530789,-0.433373,-0.255754,1.0,1.0,1.0,1.0,0.979167,0.979167,0.9375,4.31329,1.8246,1.0,0.635165,1.78617,-4.61582,4.81863,1.0,0.457717,0.473699,4.31329,1.8246,1.0,0.635165,1.78617,-4.61582,4.81863,1.0,0.457717,0.473699,2.35563,2.41602,2.96375,4.31329,5.56024,5.75486,6.06783,1.0,1.0,1.0,1.0,1.0,1.0,0.894737,-4.67066,-4.6596,-4.65644,-4.61582,-4.49307,-4.41558,-4.3834,1.0,1.0,1.0,1.0,0.965517,0.965517,0.965517,2.6589,3.08443,2.88787,0.169661,1.75365,1.83313,2.19695,2.99777,3.08443,3.20907,3.50002,4.2066,4.2066,3.96117,0.13474,2.51349,3.53573,3.68306,3.89733,4.20426,4.2066,4.37635,1.19486,0.855016,1.71665,0.244992,0.862294,0.885748,0.977372,1.11829,1.75444,2.48855,3.77482,4.02088,3.94073,4.44895,0.12984,3.74058,3.91995,4.01021,4.20022,4.7218,4.8285,4.95752,-9999,-9999
20110810,22.087,1.0,19.082,1.452,1.0,24.055,2.667,1.0,22.756,20.919,1.098,23.96,2.204,22.087,1.0,19.082,1.452,1.0,24.055,2.667,1.0,439.961,297.971,1.0,252.431,297.971,1.0,426.26,1.0,397.772,426.26,1.0,368.538,1.0,381.324,368.538,1.0,11.613,1.0,12.935,11.613,1.0,98.303,98.234,1.0,0.0,0.0,0.0,1.352,0.462,1.0,0.361916666667,1.0,206.497916667,1.0,42.7973541667,1.0,379.050833333,1.0,388.751,1.0,24.225,1.0,-9999,1.0,120.772,1.0,-9999,-9999,-9999,6.62669,-9999,11.3545,1.0,-9999,-9999,-9999,2.63698,-9999,-9999,-9999,19,29,19,29,-2.51303,1.0,0.416612,0.711964,-2.51303,1.0,0.416612,0.711964,-2.32393,0.996354,0.0767778,-2.91114,-2.88155,-2.83688,-2.51303,-1.85795,-1.72686,-1.55735,1.0,1.0,1.0,1.0,1.0,1.0,0.979167,2.68328,1.34411,1.0,0.524686,1.58104,-5.7663,5.23589,1.0,0.568669,0.570155,2.68328,1.34411,1.0,0.524686,1.58104,-5.7663,5.23589,1.0,0.568669,0.570155,1.70929,1.73628,1.97327,2.68328,4.38829,4.71915,5.07436,1.0,1.0,1.0,1.0,1.0,1.0,0.947368,-5.89224,-5.84541,-5.83278,-5.80855,-5.7663,-5.76315,-5.76065,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.83771,3.28638,3.16944,0.167654,1.76132,1.8357,2.27446,3.2796,3.5361,3.72314,3.93677,5.80052,5.79941,5.49338,0.119874,4.67246,4.71285,4.73654,5.49957,5.7564,5.79941,5.98162,1.01826,0.789133,1.46827,0.190542,0.775923,0.795946,0.820875,1.11661,1.2872,1.45985,4.41399,4.16867,4.10617,4.82009,0.152629,4.10698,4.11576,4.15784,4.37994,5.32964,5.42768,6.53574,-9999,-9999
20110811,21.492,0.770833,19.354,1.873,1.0,22.893,2.514,0.62069,20.688,18.166,1.527,22.34,3.242,20.983,0.770833,19.354,1.873,1.0,22.051,3.069,0.62069,438.116,292.431,0.791667,267.862,274.963,0.791667,421.854,0.770833,379.922,411.25,0.770833,362.581,0.770833,353.78,357.135,0.770833,11.365,0.770833,12.186,11.418,0.770833,98.927,98.869,1.0,0.0,0.0,0.0,0.744,0.459,1.0,0.1874375,1.0,212.49712,0.520833333333,47.5378,0.520833333333,356.9628,0.520833333333,408.579,0.770833,23.167,0.770833,-9999,1.0,111.294,0.770833,-9999,-9999,-9999,7.0306,-9999,14.7544,0.770833,-9999,-9999,-9999,2.44423,-9999,-9999,-9999,19,29,19,29,-1.77725,0.708333,0.3953,1.29754,-1.77725,0.708333,0.3953,1.29754,-1.56855,0.730208,0.156981,-2.95291,-2.73092,-2.62711,-1.77725,-0.411589,-0.259206,-0.106357,0.75,0.75,0.75,0.708333,0.729167,0.708333,0.708333,4.34046,1.3331,0.947368,0.674629,2.2398,-5.67846,5.73649,0.551724,0.449637,0.826656,4.34046,1.3331,0.947368,0.674629,2.2398,-5.67846,5.73649,0.551724,0.449637,0.826656,1.87762,1.99965,2.6924,4.34046,6.00471,6.27124,6.50007,1.0,1.0,1.0,0.947368,1.0,1.0,1.0,-6.47388,-5.90817,-5.73145,-5.6067,-4.59382,-4.52082,-4.49523,0.586207,0.586207,0.551724,0.586207,0.517241,0.551724,0.517241,3.02817,3.50214,3.46098,0.179641,1.80639,1.8314,2.36647,3.50214,4.12444,4.35454,4.48131,5.28364,5.27939,5.02953,0.0873459,4.16711,4.47088,4.55685,5.19817,5.31674,5.32618,5.407,0.902839,0.941545,1.41689,0.178888,0.822564,0.877368,0.907128,1.01718,1.24788,1.77483,3.39053,4.02092,3.98186,4.59486,0.143754,3.98593,4.01242,4.02032,4.19968,4.80289,4.84272,6.27079,-9999,-9999
20110812,20.912,1.0,16.759,2.675,1.0,23.878,3.848,1.0,21.46,18.396,2.989,23.649,4.4,20.912,1.0,16.759,2.675,1.0,23.878,3.848,1.0,436.241,310.63,1.0,267.415,310.63,1.0,418.47,1.0,385.498,418.47,1.0,364.266,1.0,362.385,364.266,1.0,12.828,1.0,13.059,12.828,1.0,99.181,99.069,1.0,0.0,0.0,0.0,0.532,0.439,1.0,0.110979166667,1.0,208.418958333,1.0,45.3062916667,1.0,362.670625,1.0,418.246,1.0,22.229,1.0,-9999,1.0,109.175,1.0,-9999,-9999,-9999,7.47823,-9999,12.2435,1.0,-9999,-9999,-9999,2.32824,-9999,-9999,-9999,20,28,20,28,-2.32798,1.0,0.360187,1.00493,-2.32798,1.0,0.360187,1.00493,-2.26097,0.981771,0.122806,-3.38002,-3.25462,-3.15965,-2.32798,-1.47565,-1.3783,-1.26965,1.0,1.0,1.0,1.0,0.895833,0.9375,0.916667,3.73304,1.48768,1.0,0.608721,2.5509,-6.51221,5.44959,1.0,0.406194,0.493754,3.73304,1.48768,1.0,0.608721,2.5509,-6.51221,5.44959,1.0,0.406194,0.493754,0.617966,0.885553,1.92405,3.73304,5.49852,5.83996,6.15407,1.0,1.0,1.0,1.0,1.0,1.0,0.95,-6.62354,-6.59377,-6.59023,-6.51221,-6.28017,-6.03235,-6.00553,0.821429,1.0,1.0,1.0,1.0,1.0,1.0,3.29482,3.80457,3.83982,0.205771,1.88166,1.9094,2.51778,3.80462,5.05502,5.07845,5.22626,6.14048,6.13256,6.1008,0.0943365,5.17933,5.26929,5.67759,6.13256,6.34587,6.47501,6.61489,0.859364,1.32566,1.60148,0.213628,0.640575,1.00363,1.10245,1.23981,1.35396,1.77077,3.97049,4.52128,4.52892,4.95084,0.162767,4.41504,4.46236,4.52128,4.55261,4.71441,5.06664,6.8779,-9999,-9999
20110813,23.825,1.0,20.351,3.538,1.0,26.307,4.282,1.0,23.756,20.719,4.246,25.925,4.841,23.825,1.0,20.351,3.538,1.0,26.307,4.282,1.0,434.335,267.223,1.0,239.049,267.223,1.0,435.643,1.0,417.694,435.643,1.0,422.492,1.0,412.064,422.492,1.0,13.241,1.0,14.083,13.241,1.0,98.779,98.64,1.0,0.0,0.0,0.0,0.651,0.345,1.0,0.133666666667,1.0,187.347854167,1.0,38.3575,1.0,394.587708333,1.0,416.457,1.0,22.474,1.0,-9999,1.0,86.2343,1.0,-9999,-9999,-9999,6.11261,-9999,14.3142,1.0,-9999,-9999,-9999,2.26256,-9999,-9999,-9999,20,28,20,28,-1.1824,1.0,0.444393,1.02954,-1.1824,1.0,0.444393,1.02954,-1.3466,0.939062,0.11295,-2.61057,-2.57397,-1.92062,-1.09249,-0.888269,-0.716595,-0.420596,1.0,1.0,1.0,0.729167,0.958333,0.770833,0.875,3.34231,4.3282,1.0,0.780479,2.88024,-4.34065,6.28691,1.0,0.477646,0.673367,3.34231,4.3282,1.0,0.780479,2.88024,-4.34065,6.28691,1.0,0.477646,0.673367,-0.478015,-0.371242,0.988224,3.34231,5.06299,5.17371,5.21606,1.0,1.0,1.0,1.0,0.95,0.8,0.6,-5.70103,-4.88506,-4.37266,-4.26271,-4.05054,-3.93579,-3.91811,0.821429,0.785714,0.821429,1.0,1.0,1.0,1.0,3.70629,4.38978,4.49107,0.2626,1.96582,2.03872,2.80699,4.38978,6.14954,6.20258,6.59627,5.47565,5.57217,5.83768,0.169527,4.55455,4.64176,4.74302,5.57217,6.51531,7.21464,7.68877,1.64619,2.12901,2.32157,0.235288,1.35871,1.49644,1.63937,1.83984,2.1644,2.29873,4.77887,4.16737,4.26135,4.50317,0.141735,3.84928,3.98886,4.08891,4.20427,4.44981,4.61197,6.07953,-9999,-9999
20110814,20.417,1.0,18.912,0.59,1.0,21.492,1.901,1.0,21.087,20.751,1.183,21.328,0.773,20.417,1.0,18.912,0.59,1.0,21.492,1.901,1.0,432.399,166.483,1.0,181.407,166.483,1.0,418.738,1.0,417.757,418.738,1.0,423.375,1.0,412.161,423.375,1.0,6.463,1.0,6.085,6.463,1.0,98.449,98.379,1.0,7.443,7.443,0.0,0.729,0.418,1.0,0.263208333333,1.0,117.826625,1.0,23.696375,1.0,394.56,1.0,391.095,1.0,22.672,1.0,-9999,1.0,89.4535,1.0,-9999,-9999,-9999,5.77565,-9999,1.61875,1.0,-9999,-9999,-9999,2.34921,-9999,-9999,-9999,20,28,20,28,-1.86086,0.958333,0.518144,0.736391,-1.86086,0.958333,0.518144,0.736391,-1.71627,0.96875,0.0718315,-2.27974,-2.26123,-2.21819,-1.86086,-1.29536,-1.21471,-1.17649,1.0,0.958333,0.958333,0.958333,0.979167,0.979167,0.958333,4.83067,3.72777,1.0,0.912599,1.57436,-6.52455,7.8132,0.928571,0.554746,0.575885,4.83067,3.72777,1.0,0.912599,1.57436,-6.52455,7.8132,0.928571,0.554746,0.575885,3.97287,4.02578,4.22207,4.83067,6.59154,6.59154,6.59154,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-6.86952,-6.83374,-6.7149,-6.65177,-6.56893,-6.52455,-6.52455,0.964286,0.928571,0.964286,0.928571,0.928571,0.928571,0.928571,3.18908,3.98172,4.32281,0.313815,1.42102,1.54059,2.26757,3.9818,6.52298,6.60717,6.95415,5.84266,5.84257,6.03908,0.248056,3.70076,3.78766,4.48576,5.84266,7.69947,7.76139,8.24952,2.55141,3.08511,2.55301,0.158462,1.46596,1.69714,1.72471,2.54877,3.08149,3.2791,3.49454,4.86063,5.04091,5.0705,0.114256,4.28222,4.43561,4.52247,4.86334,5.40713,5.46025,5.96599,-9999,-9999
20110815,21.52,1.0,19.568,1.292,1.0,22.914,2.652,1.0,21.191,19.673,1.679,22.275,2.581,21.52,1.0,19.568,1.292,1.0,22.914,2.652,1.0,430.434,210.839,1.0,194.254,210.839,1.0,425.152,1.0,415.53,425.152,1.0,425.228,1.0,408.725,425.228,1.0,7.86,1.0,7.949,7.86,1.0,98.649,98.579,1.0,2.535,2.535,0.0,1.359,0.702,1.0,0.3761875,1.0,143.779895833,1.0,31.0761458333,1.0,389.852083333,1.0,381.435,1.0,22.385,1.0,-9999,1.0,126.296,1.0,-9999,-9999,-9999,6.69102,-9999,11.1655,1.0,-9999,-9999,-9999,2.68807,-9999,-9999,-9999,20,28,20,28,-1.36948,1.0,0.505537,0.607961,-1.36948,1.0,0.505537,0.607961,-1.29069,0.999479,0.0439555,-1.68343,-1.66507,-1.58933,-1.36948,-0.989651,-0.989651,-0.931365,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.87735,2.84086,1.0,0.844659,1.15042,-6.46044,8.70305,1.0,0.577442,0.577442,5.87735,2.84086,1.0,0.844659,1.15042,-6.46044,8.70305,1.0,0.577442,0.577442,5.15126,5.19372,5.3689,5.87735,6.7558,6.7558,6.80985,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-6.46044,-6.46044,-6.46044,-6.46044,-6.46044,-6.46044,-6.40276,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.01716,3.90475,4.41179,0.367679,1.06478,1.22716,1.92155,3.90478,7.02739,7.06879,7.3605,5.27426,5.27423,5.70248,0.323862,2.74821,2.89223,3.51088,5.27426,8.00826,8.01883,8.29577,2.99433,3.37435,2.9607,0.162582,1.80553,1.92184,1.97125,2.96735,3.55429,3.83735,4.61399,5.43046,5.61118,5.67646,0.100386,4.98186,5.06244,5.09047,5.45375,6.1117,6.20241,6.80425,-9999,-9999
