TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_4,TS_F_MDS_3,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_4_QC,TS_F_MDS_3_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20050731,15.848,1.0,14.086,0.362,1.0,16.649,2.169,1.0,15.346,13.92,0.475,15.995,1.17,15.848,1.0,14.086,0.362,1.0,16.649,2.169,1.0,427.625,194.475,1.0,186.85,194.475,1.0,-9999,-9999,345.087,345.087,0.0,375.826,1.0,359.151,375.826,1.0,3.36,1.0,2.607,3.36,1.0,99.793,99.871,1.0,7.136,3.36,1.0,3.63,2.134,1.0,0.398347291667,1.0,112.178010208,1.0,425.705583542,1.0,367.091,1.0,16.57,16.251,15.622,15.989,1.0,1.0,1.0,1.0,23.079,22.77,22.696,0.979167,0.979167,0.979167,-1.77691,-9999,21.7982,1.0,71.2823,58.3876,100.865,1.34456,31.5165,21.223,1.0,69.4013,56.8469,98.2031,1.82137,30.711,15.0,1,15,33,15,33,-4.81876,1.0,0.349928,0.350461,-4.81876,1.0,0.349113,0.349647,-4.8105,1.0,0.00445974,-4.84119,-4.83418,-4.83387,-4.8043,-4.80141,-4.79552,-4.75912,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.52287,1.00948,1.0,0.220289,0.223931,-8.81015,8.39444,1.0,0.480153,0.481845,4.52287,1.00948,1.0,0.220227,0.22387,-8.81015,8.39444,1.0,0.478992,0.480687,4.3305,4.51551,4.52287,4.59052,4.59052,4.59595,4.62996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-8.85272,-8.83824,-8.83176,-8.82032,-8.81015,-8.75756,-8.75661,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.77645,4.77645,4.79386,0.0101043,4.72162,4.75713,4.7667,4.77864,4.81545,4.82985,4.92528,9.59521,9.59521,9.60436,0.00831419,9.52208,9.571,9.57497,9.59131,9.60972,9.66403,9.69551,4.56707,4.57146,4.46128,0.041414,3.97974,4.21201,4.26498,4.5086,4.57557,4.57617,4.95878,9.04188,9.03666,8.9332,0.0319906,8.67528,8.6904,8.73478,8.99924,9.03666,9.04188,9.29932,-9999,-9999
20050801,16.708,1.0,14.105,0.423,1.0,17.891,2.425,1.0,15.403,13.546,0.575,16.247,1.651,16.708,1.0,14.105,0.423,1.0,17.891,2.425,1.0,424.984,220.043,1.0,207.842,220.043,1.0,-9999,-9999,345.897,345.897,0.0,363.772,1.0,359.899,363.772,1.0,4.503,1.0,2.935,4.503,1.0,100.242,100.354,1.0,1.962,0.11,1.0,2.914,1.987,1.0,0.349481458333,1.0,127.436961667,1.0,487.266777917,1.0,364.998,1.0,16.814,16.308,15.607,15.976,1.0,1.0,1.0,1.0,23.301,22.774,22.672,1.0,1.0,1.0,-0.254665,-9999,29.2388,1.0,95.614,78.3178,127.064,1.62302,36.1711,20.3945,1.0,66.6921,54.6278,88.6285,1.81106,25.2694,14.0,1,15,33,15,33,-3.49946,1.0,0.317057,0.320277,-3.49946,1.0,0.316271,0.319499,-3.51423,1.0,0.0210716,-3.8308,-3.55861,-3.52897,-3.50066,-3.49756,-3.468,-3.23686,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.797,0.562138,1.0,0.206888,0.21179,-6.63099,6.57195,1.0,0.434345,0.435671,3.797,0.562138,1.0,0.206842,0.211746,-6.63099,6.57195,1.0,0.433222,0.434552,3.75651,3.75651,3.79694,3.79713,3.83135,3.84712,3.85824,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-7.0995,-6.6955,-6.65437,-6.63268,-6.62858,-6.62756,-6.2869,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.69271,4.69271,4.77153,0.0204147,4.65065,4.65791,4.68803,4.70742,4.81004,4.85287,5.02547,8.19217,8.19217,8.28576,0.0337337,8.00865,8.15131,8.16152,8.19888,8.31021,8.51703,8.75037,5.23246,5.24909,5.04919,0.0468091,4.643,4.66346,4.78344,5.16111,5.24013,5.24909,5.5149,9.50898,9.50208,9.35448,0.0330518,9.02341,9.04878,9.09666,9.453,9.50208,9.508,9.61586,-9999,-9999
20050802,14.362,1.0,13.34,0.309,1.0,14.872,0.772,1.0,14.313,13.114,0.335,14.912,1.349,14.362,1.0,13.34,0.309,1.0,14.872,0.772,1.0,422.297,99.307,1.0,201.693,99.307,1.0,-9999,-9999,348.251,348.251,0.0,371.934,1.0,362.07,371.934,1.0,4.196,1.0,4.021,4.196,1.0,100.956,101.014,1.0,0.358,0.07,1.0,3.111,2.383,1.0,0.392063541667,1.0,62.5309949375,1.0,222.579323333,1.0,363.161,1.0,14.965,15.436,15.548,15.504,1.0,1.0,1.0,1.0,22.865,22.523,22.603,1.0,1.0,1.0,-8.79971,-9999,14.4844,1.0,47.3655,37.5429,62.9451,1.0831,18.8615,9.99822,1.0,32.6952,25.9149,43.4494,1.4813,13.0823,14.0,1,16,32,16,32,-1.24209,1.0,0.312806,0.313193,-1.24209,1.0,0.322003,0.322379,-1.23765,1.0,0.00318402,-1.25598,-1.25551,-1.25491,-1.24212,-1.22548,-1.22441,-1.19522,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.91944,0.395192,1.0,0.217391,0.22199,-3.75513,4.74467,1.0,0.438893,0.438893,3.91944,0.395192,1.0,0.216897,0.221506,-3.75513,4.74467,1.0,0.452636,0.452636,3.8793,3.88066,3.88239,3.91935,3.96747,3.97056,4.01592,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-3.75513,-3.75513,-3.75513,-3.75513,-3.75513,-3.75513,-3.72637,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.41118,4.41118,4.43477,0.00613489,4.39425,4.39984,4.41005,4.41932,4.4449,4.47451,4.5097,5.65328,5.65328,5.67242,0.00520381,5.63975,5.64551,5.65328,5.66909,5.68035,5.68688,5.73518,4.81872,4.81439,4.74246,0.0282841,4.34661,4.4949,4.59043,4.80824,4.84547,4.84552,4.97666,5.96585,5.91968,5.86132,0.0198641,5.65652,5.71082,5.73376,5.90524,5.96163,5.96585,6.02339,-9999,-9999
20050803,14.241,1.0,12.141,0.832,1.0,15.291,1.128,1.0,14.296,12.706,0.329,15.091,1.177,14.241,1.0,12.141,0.832,1.0,15.291,1.128,1.0,419.562,87.882,1.0,140.336,87.882,1.0,-9999,-9999,340.929,340.929,0.0,375.829,1.0,355.314,375.829,1.0,2.748,1.0,2.892,2.748,1.0,100.804,100.859,1.0,5.195,1.85,1.0,3.103,2.082,1.0,0.350863333333,1.0,43.6459408333,1.0,210.85347875,1.0,368.932,1.0,14.697,14.824,14.963,14.809,1.0,1.0,1.0,1.0,22.63,22.353,22.487,1.0,1.0,1.0,-6.37241,-9999,9.27205,1.0,27.5689,24.0327,40.2936,1.02319,12.0974,-1.78565,1.0,-5.21522,-7.75991,-4.62831,1.61213,2.8263,14.0,1,16,32,16,32,-1.45802,1.0,0.287134,0.287265,-1.45802,1.0,0.288508,0.288638,-1.46165,1.0,0.00135216,-1.47874,-1.47142,-1.46968,-1.4583,-1.45746,-1.45409,-1.44788,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.27251,0.238315,1.0,0.23043,0.231769,-4.24378,6.12193,1.0,0.398732,0.398749,4.27251,0.238315,1.0,0.230225,0.231565,-4.24378,6.12193,1.0,0.400828,0.400845,4.22404,4.23049,4.23587,4.26921,4.27251,4.28024,4.28969,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-4.25415,-4.2495,-4.24773,-4.24378,-4.24224,-4.24218,-4.20697,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.44753,4.44753,4.48521,0.00939133,4.42743,4.43071,4.44627,4.45569,4.49904,4.53009,4.5907,5.90555,5.90555,5.94686,0.00937983,5.88704,5.89909,5.90436,5.9243,5.97391,5.9846,6.06456,5.0275,5.02471,4.98054,0.0182966,4.71103,4.81466,4.92297,5.00589,5.06139,5.06152,5.13186,5.60638,5.55585,5.54306,0.0124791,5.38186,5.45169,5.4623,5.55139,5.606,5.61959,5.6466,-9999,-9999
20050804,13.522,1.0,10.727,0.976,1.0,14.92,1.784,1.0,13.713,12.601,0.614,14.268,1.151,13.522,1.0,10.727,0.976,1.0,14.92,1.784,1.0,416.783,199.419,1.0,198.834,199.419,1.0,-9999,-9999,317.209,317.209,0.0,362.187,1.0,333.425,362.187,1.0,2.896,1.0,2.646,2.896,1.0,100.735,100.814,1.0,4.913,9.96,1.0,3.334,2.127,1.0,0.336422708333,1.0,106.270638958,1.0,444.856373542,1.0,365.187,1.0,14.339,14.518,14.64,14.517,1.0,1.0,1.0,1.0,24.951,23.197,23.137,1.0,1.0,1.0,-5.50234,-9999,16.5572,1.0,55.6384,42.9155,71.9529,1.37351,21.5689,13.5914,1.0,45.6721,35.2282,59.0642,1.91791,17.7732,14.0,1,16,32,16,32,-3.14566,1.0,0.330237,0.338542,-3.14566,1.0,0.334506,0.342707,-3.27487,1.0,0.0115986,-3.4575,-3.38062,-3.31199,-3.23927,-3.2339,-3.23157,-3.14566,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.24146,0.294237,1.0,0.215878,0.224336,-6.66768,6.19061,1.0,0.464984,0.486128,4.24146,0.294237,1.0,0.215961,0.224417,-6.66768,6.19061,1.0,0.471307,0.492179,4.19209,4.20238,4.20371,4.24095,4.2421,4.32442,4.37246,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-7.18394,-7.06075,-6.90657,-6.78109,-6.77787,-6.77712,-6.66768,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.36917,4.36917,4.39962,0.00694843,4.35924,4.36092,4.36917,4.3793,4.41596,4.44316,4.4916,7.51482,7.51482,7.67448,0.0159542,7.51482,7.59785,7.59949,7.64986,7.70629,7.77619,7.83623,4.9285,4.9202,4.93618,0.0151245,4.78979,4.87175,4.88668,4.9202,4.96173,4.98046,5.1296,8.70996,8.66481,8.65371,0.0180342,8.39169,8.60876,8.64176,8.66481,8.70996,8.71676,8.8179,-9999,-9999
20050805,12.485,1.0,10.982,0.762,1.0,13.237,0.968,1.0,12.348,11.919,0.756,12.563,0.534,12.485,1.0,10.982,0.762,1.0,13.237,0.968,1.0,413.959,96.411,1.0,40.341,96.411,1.0,-9999,-9999,340.89,340.89,0.0,366.216,1.0,355.278,366.216,1.0,1.427,1.0,1.325,1.427,1.0,100.497,100.492,1.0,7.548,9.03,1.0,2.754,1.803,1.0,0.307345833333,1.0,48.366774375,1.0,228.255110625,1.0,364.547,1.0,13.924,14.22,14.452,14.259,1.0,1.0,1.0,1.0,26.604,23.938,23.633,1.0,1.0,1.0,-8.25126,1.0,4.57524,1.0,16.6959,12.2504,21.1706,0.873494,6.66986,4.34304,1.0,15.8485,11.6287,20.0961,1.54841,6.465,14.0,1,16,32,16,32,-1.92799,1.0,0.291457,0.31134,-1.92799,1.0,0.301294,0.320568,-1.99789,1.0,0.0195048,-2.25846,-2.11923,-2.1154,-1.93354,-1.92719,-1.90027,-1.82926,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.05379,0.312187,1.0,0.215692,0.215807,-4.81375,6.79467,1.0,0.407254,0.43028,4.05379,0.312187,1.0,0.21573,0.215845,-4.81375,6.79467,1.0,0.421942,0.444207,4.01676,4.0399,4.04112,4.05213,4.05379,4.05397,4.07981,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-5.29416,-5.08323,-5.07761,-4.82126,-4.81253,-4.80549,-4.65253,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.23717,4.23717,4.23698,0.00441686,4.1776,4.20737,4.22438,4.24448,4.24685,4.25902,4.27822,6.16517,6.16517,6.23488,0.0220065,5.99745,6.12103,6.14058,6.17167,6.36139,6.37683,6.47682,4.64987,4.60702,4.6406,0.0230874,4.52905,4.5547,4.58275,4.60702,4.65006,4.65777,4.83808,5.5502,5.59508,5.59194,0.0239057,5.30852,5.49276,5.53944,5.59508,5.63335,5.7067,5.84293,-9999,-9999
20050806,12.648,1.0,9.351,0.987,1.0,14.296,2.023,1.0,12.546,11.088,0.63,13.275,1.395,12.648,1.0,9.351,0.987,1.0,14.296,2.023,1.0,411.091,225.444,1.0,204.412,225.444,1.0,-9999,-9999,305.663,305.663,0.0,344.245,1.0,322.771,344.245,1.0,3.356,1.0,3.162,3.356,1.0,100.1,100.088,1.0,2.368,0.82,1.0,3.884,2.685,1.0,0.429882083333,1.0,120.820352708,1.0,488.657272292,1.0,364.928,1.0,13.316,13.695,14.055,13.774,1.0,1.0,1.0,1.0,27.291,24.614,24.004,1.0,1.0,1.0,-7.47423,-9999,20.8191,1.0,69.9598,53.962,90.4737,1.55041,27.1101,17.1998,1.0,57.7976,44.5809,74.7452,2.28761,22.4772,14.0,1,16,32,16,32,-2.52975,1.0,0.330501,0.33481,-2.52975,1.0,0.33226,0.336546,-2.54549,1.0,0.00610749,-2.61538,-2.61425,-2.5668,-2.52975,-2.52975,-2.50716,-2.50478,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.29417,0.243483,1.0,0.219239,0.233768,-5.80376,6.03401,1.0,0.464983,0.466281,4.29417,0.243483,1.0,0.219569,0.234077,-5.80376,6.03401,1.0,0.467556,0.468847,4.18567,4.18895,4.19463,4.29417,4.29417,4.35121,4.39986,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-5.87329,-5.87329,-5.82396,-5.80376,-5.80376,-5.80376,-5.79619,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.28047,4.28047,4.29104,0.00444908,4.24828,4.25966,4.28041,4.2875,4.29165,4.31141,4.35158,6.81021,6.81021,6.83654,0.00988897,6.75544,6.78643,6.79942,6.81472,6.85719,6.86127,6.96582,4.81035,4.72163,4.6513,0.043504,4.1628,4.4621,4.5222,4.66031,4.76296,4.81035,5.04889,9.26148,9.20192,9.18559,0.0408381,8.64948,9.0616,9.11839,9.20192,9.2755,9.37179,9.62636,-9999,-9999
20050807,13.738,1.0,10.278,0.929,1.0,15.468,2.641,1.0,12.974,10.628,0.777,14.147,1.762,13.738,1.0,10.278,0.929,1.0,15.468,2.641,1.0,408.181,250.667,1.0,200.135,250.667,1.0,-9999,-9999,304.067,304.067,0.0,345.367,1.0,321.297,345.367,1.0,4.754,1.0,4.428,4.754,1.0,99.839,99.894,1.0,0.601,0.11,1.0,2.496,1.874,1.0,0.319495625,1.0,130.3778125,1.0,559.460667292,1.0,365.021,1.0,13.906,13.809,13.878,13.724,1.0,1.0,1.0,1.0,25.995,24.188,23.764,0.979167,0.979167,0.979167,-3.46102,-9999,38.6067,0.979167,112.756,100.067,158.169,2.03266,43.1186,25.4632,1.0,74.3687,65.9994,104.321,2.44683,28.5127,14.0,1,16,32,16,32,-4.70911,1.0,0.35315,0.357621,-4.70911,1.0,0.355678,0.360119,-4.74484,1.0,0.00739768,-4.8292,-4.81938,-4.75233,-4.74604,-4.70787,-4.70662,-4.70662,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.43083,0.52937,1.0,0.205626,0.211115,-9.02229,8.07923,1.0,0.500007,0.509236,4.43083,0.52937,1.0,0.205719,0.211206,-9.02229,8.07923,1.0,0.503728,0.512891,4.37997,4.38772,4.39715,4.42983,4.43083,4.48338,4.49124,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9.22481,-9.21188,-9.06098,-9.05916,-9.02229,-9.01886,-9.0187,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.45989,4.45989,4.50416,0.0104458,4.44697,4.45565,4.45989,4.47348,4.52685,4.54142,4.63105,9.169,9.169,9.249,0.0141919,9.15359,9.169,9.18186,9.2141,9.29302,9.33081,9.45973,4.77105,5.06498,4.74129,0.0652182,3.94195,4.44071,4.50984,4.74276,5.06029,5.14065,5.37733,9.74677,9.84152,9.70836,0.0456035,9.15634,9.49245,9.54277,9.74677,9.84152,9.99442,10.1328,-9999,-9999
20050808,11.995,1.0,10.07,2.171,1.0,12.958,1.524,1.0,12.652,9.845,1.252,14.055,2.092,11.995,1.0,10.07,2.171,1.0,12.958,1.524,1.0,405.23,66.584,1.0,127.445,66.584,1.0,-9999,-9999,327.508,327.508,0.0,363.374,1.0,342.929,363.374,1.0,1.165,1.0,2.494,1.165,1.0,100.095,100.138,1.0,2.391,9.77,1.0,1.925,1.356,1.0,0.256046666667,1.0,36.0226414583,1.0,176.756934167,1.0,377.621,1.0,12.87,13.275,13.76,13.39,1.0,1.0,1.0,1.0,26.746,24.334,23.877,1.0,1.0,1.0,-8.70467,-9999,2.08768,1.0,6.09733,5.27043,8.55307,0.935085,2.60687,2.43473,1.0,7.11095,6.14658,9.97493,1.61172,3.26365,14.0,1,16,32,16,32,-0.381503,1.0,0.238292,0.275388,-0.381503,1.0,0.242773,0.279274,-0.355217,1.0,0.018413,-0.523378,-0.453625,-0.448934,-0.380394,-0.336321,-0.177543,-0.10796,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.14105,0.18783,1.0,0.229226,0.247205,-2.62198,5.3997,1.0,0.324816,0.378241,4.14105,0.18783,1.0,0.23008,0.247997,-2.62198,5.3997,1.0,0.331529,0.384021,4.00374,4.00475,4.13808,4.14047,4.15161,4.18985,4.22013,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.75954,-2.72635,-2.65139,-2.62157,-2.55638,-2.33874,-2.26496,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.22228,4.22228,4.21473,0.0087785,4.04188,4.15959,4.19007,4.22365,4.2406,4.24811,4.29299,4.60378,4.60378,4.56994,0.0256231,4.14984,4.37589,4.49519,4.60352,4.68953,4.70379,4.77051,3.37571,4.34005,3.83317,0.0742648,3.32259,3.37571,3.44496,3.52359,4.34005,4.36573,4.48626,3.75211,4.53201,4.02086,0.061569,3.49961,3.62997,3.73668,3.81081,4.45568,4.51175,4.53201,-9999,-9999
20050809,15.752,1.0,12.799,1.208,1.0,17.229,2.84,1.0,14.644,12.182,2.481,15.875,2.525,15.752,1.0,12.799,1.208,1.0,17.229,2.84,1.0,402.239,225.005,1.0,211.794,225.005,1.0,-9999,-9999,318.958,318.958,0.0,369.29,1.0,335.039,369.29,1.0,5.015,1.0,5.042,5.015,1.0,99.955,99.989,1.0,0.521,0.0,1.0,1.647,1.251,1.0,0.243575833333,1.0,133.838784583,1.0,486.027158958,1.0,366.25,1.0,15.125,14.36,13.789,13.989,1.0,1.0,1.0,1.0,27.259,24.9,24.175,1.0,1.0,1.0,2.23584,-9999,41.2497,1.0,120.475,87.5241,168.997,1.76604,60.4209,18.669,1.0,54.5253,39.6122,76.4857,2.72522,27.4695,14.0,1,16,32,16,32,-4.90833,0.979167,0.343039,0.369465,-4.90833,0.979167,0.347099,0.373237,-4.9762,0.988542,0.0285574,-5.203,-5.18276,-5.1591,-4.91864,-4.91224,-4.90833,-4.66638,1.0,1.0,1.0,0.979167,0.979167,0.979167,0.979167,4.17903,0.319286,1.0,0.225939,0.230836,-9.18435,7.97989,0.96875,0.482813,0.530015,4.17903,0.319286,1.0,0.22219,0.227168,-9.18435,7.97989,0.96875,0.489266,0.535901,4.08212,4.17052,4.17157,4.18854,4.25993,4.26511,4.56666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9.72228,-9.62166,-9.58613,-9.19554,-9.18713,-9.18435,-8.79076,0.96875,0.96875,0.96875,0.96875,1.0,1.0,1.0,4.80406,4.80406,4.91101,0.0265172,4.75889,4.78084,4.80406,4.83258,4.94014,5.05307,5.2098,9.71238,9.71238,9.88722,0.0349234,9.48914,9.67614,9.7133,9.86907,9.99442,10.0021,10.1942,4.13258,5.42425,4.66988,0.0942018,3.93131,4.03792,4.13829,4.31971,5.33173,5.42425,5.48853,9.50586,10.1829,9.66854,0.0626454,9.14812,9.16101,9.34319,9.51113,10.0695,10.1659,10.2139,-9999,-9999
20050810,15.903,1.0,14.351,0.15,1.0,16.68,1.803,1.0,15.896,14.484,0.266,16.602,1.328,15.903,1.0,14.351,0.15,1.0,16.68,1.803,1.0,399.209,139.41,1.0,167.871,139.41,1.0,-9999,-9999,353.709,353.709,0.0,389.441,1.0,367.107,389.441,1.0,2.912,1.0,4.3,2.912,1.0,99.408,99.372,1.0,0.094,0.39,1.0,4.756,3.313,0.979167,0.552919787234,0.979166666667,92.4066417292,1.0,302.833484583,1.0,355.797,1.0,15.491,14.985,14.374,14.703,1.0,1.0,1.0,1.0,26.232,24.552,23.991,1.0,1.0,1.0,-0.725708,-9999,10.3965,1.0,29.7195,22.0594,42.5937,1.66613,15.3128,22.7097,1.0,64.9182,48.1857,93.0399,2.16296,33.3203,14.0,1,16,32,16,32,-1.80438,1.0,0.286745,0.286745,-1.80438,1.0,0.286619,0.286619,-1.80438,1.0,2.84445e-16,-1.80438,-1.80438,-1.80438,-1.80438,-1.80438,-1.80438,-1.80438,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.69966,0.650183,1.0,0.183336,0.183336,-4.95801,7.82759,1.0,0.404218,0.404218,4.69966,0.650183,1.0,0.182332,0.182332,-4.95801,7.82759,1.0,0.404144,0.404144,4.69966,4.69966,4.69966,4.69966,4.69966,4.69966,4.69966,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-4.95801,-4.95801,-4.95801,-4.95801,-4.95801,-4.95801,-4.95801,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.87154,4.87154,4.9764,0.026037,4.82474,4.84593,4.87154,4.89942,5.01006,5.12349,5.2667,6.67592,6.67592,6.78078,0.026037,6.62912,6.65031,6.67592,6.7038,6.81444,6.92787,7.07108,4.65949,5.11502,4.78549,0.0453852,4.31638,4.38465,4.57959,4.7119,5.11502,5.12504,5.18074,6.62822,6.8446,6.61682,0.029768,6.27755,6.35912,6.46894,6.62382,6.79121,6.83534,6.85447,-9999,-9999
