TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20131005,16.84,1.0,16.889,1.008,1.0,16.792,0.774,1.0,15.452,15.003,0.318,15.9,0.331,16.84,1.0,16.889,1.008,1.0,16.792,0.774,1.0,279.797,20.277,1.0,28.59,20.277,1.0,396.326,1.0,379.473,396.326,1.0,406.971,1.0,410.145,406.971,1.0,0.993,1.0,2.253,0.993,1.0,101.636,101.545,1.0,60.651,24.44,1.0,1.777,1.019,1.0,0.27483025,0.833333333333,14.9102045437,1.0,47.2312865208,1.0,46.8399035,1.0,2.21815430417,1.0,399.086645833,1.0,351.808,1.0,17.214,17.11,17.28,17.26,17.507,17.902,1.0,1.0,1.0,1.0,1.0,1.0,22.932,12.285,7.963,7.071,1.0,1.0,1.0,1.0,-1.13841,1.0,-0.0757264,1.0,-0.140321,-0.175259,-0.102333,0.751373,0.753316,-20.0262,1.0,-37.1087,-46.3483,-27.0626,2.25269,14.4727,11.0,1,24,24,24,24,4.26928,1.0,0.478874,0.545871,4.49414,1.0,0.47944,0.546368,4.41931,0.993229,0.0334513,4.12699,4.1533,4.26637,4.39914,4.58218,4.67734,4.76546,1.0,1.0,0.979167,1.0,1.0,1.0,1.0,3.42427,4.24918,1.0,0.654231,0.769055,4.80389,2.17594,1.0,0.650986,0.708004,3.49176,4.26482,1.0,0.653916,0.768787,5.16977,2.413,1.0,0.652848,0.709717,2.9961,3.00372,3.15276,3.42427,3.71868,3.81225,3.94914,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.72285,4.76687,4.87117,5.11179,5.22342,5.32361,5.33459,1.0,1.0,0.958333,1.0,1.0,0.958333,0.958333,3.75372,3.52577,3.68179,0.0480454,3.32665,3.442,3.46293,3.52334,3.84943,4.1351,4.17597,-0.645419,-0.968369,-0.737514,0.0252968,-0.990135,-0.883035,-0.878734,-0.690358,-0.645419,-0.614159,-0.541154,4.38888,6.44306,5.67455,0.226467,3.61212,3.84828,4.10988,6.13168,6.67318,7.4197,7.63439,1.98116,2.39844,2.04866,0.0447236,1.59406,1.7123,1.76851,2.01342,2.31314,2.33808,2.39844,6.26959,1.0
20131006,17.616,1.0,16.317,1.167,1.0,18.916,2.006,1.0,15.99,15.598,1.453,16.382,1.283,17.616,1.0,16.317,1.167,1.0,18.916,2.006,1.0,276.757,142.647,1.0,53.824,142.647,1.0,379.769,1.0,380.892,379.769,1.0,402.078,1.0,411.901,402.078,1.0,2.566,1.0,2.032,2.566,1.0,101.567,101.468,1.0,12.823,1.818,1.0,1.822,0.934,1.0,0.2221055,0.833333333333,99.761035,1.0,319.768812625,1.0,140.468738042,1.0,18.824757325,1.0,403.319916667,1.0,363.142,1.0,17.833,17.631,17.598,17.442,17.49,17.815,1.0,1.0,1.0,1.0,1.0,1.0,19.828,10.535,9.016,7.983,1.0,1.0,1.0,1.0,1.03093,1.0,22.5017,1.0,44.8089,32.9182,52.0773,2.61229,14.4407,19.7042,1.0,39.2381,28.8256,45.6028,3.32676,12.874,10.0,1,24,24,24,24,-1.20555,1.0,0.482402,0.530047,-1.18195,1.0,0.48008,0.527935,-1.15873,1.0,0.03425,-1.49431,-1.32807,-1.29571,-1.18195,-1.02708,-0.888804,-0.846731,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.957,0.208515,1.0,0.618848,0.789439,-6.28045,6.95356,1.0,0.693848,0.708561,4.00253,0.215723,1.0,0.611234,0.783485,-6.2805,6.96107,1.0,0.694616,0.709313,3.1949,3.43011,3.50703,3.80648,4.09613,4.4104,4.60334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-6.37833,-6.28045,-6.23534,-6.0486,-6.00249,-5.99316,-5.9759,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.84859,3.55946,3.7635,0.0453077,3.46453,3.53715,3.5494,3.69065,3.98182,4.1743,4.22351,4.99889,4.74141,4.92223,0.0338352,4.62551,4.73851,4.80683,4.87476,5.0089,5.04688,5.15265,4.73314,8.16041,6.51107,0.235267,4.22169,4.73314,4.97865,6.92574,7.76176,7.95859,8.36556,7.84467,8.76411,7.8599,0.102834,6.88904,7.0395,7.20544,7.96637,8.36415,8.53531,8.76506,6.4886,1.0
20131007,17.58,1.0,15.834,1.064,1.0,19.326,2.509,1.0,16.581,16.369,0.32,16.792,0.217,17.58,1.0,15.834,1.064,1.0,19.326,2.509,1.0,273.719,121.241,1.0,13.265,121.241,1.0,381.233,1.0,392.033,381.233,1.0,405.617,1.0,425.692,405.617,1.0,2.964,1.0,1.876,2.964,1.0,101.694,101.623,1.0,31.58,0.808,1.0,1.905,1.66,0.291667,-9999,-9999,83.728714375,1.0,271.433914521,1.0,172.407432958,1.0,16.04145375,1.0,402.002729167,1.0,365.561,1.0,17.678,17.547,17.628,17.522,17.544,17.748,1.0,1.0,1.0,1.0,1.0,1.0,18.715,9.559,8.712,8.019,1.0,1.0,1.0,1.0,-0.418889,1.0,23.0309,1.0,45.8628,33.6924,53.3022,2.4685,14.7447,10.7654,1.0,21.4378,15.749,24.9152,2.8926,7.38494,10.0,1,24,24,24,24,-1.42238,1.0,0.461276,0.525973,-1.41722,1.0,0.458964,0.523946,-1.28091,1.0,0.0382009,-1.58362,-1.48225,-1.45409,-1.39136,-1.05267,-0.976795,-0.840774,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.65431,0.198277,1.0,0.592962,0.780773,-6.39564,6.60697,1.0,0.662377,0.676333,3.66464,0.244557,1.0,0.596522,0.78348,-6.39604,6.64675,1.0,0.65315,0.6673,3.10164,3.25808,3.29937,3.65431,4.11563,4.27396,4.5076,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-6.39604,-6.32604,-6.26649,-6.15163,-6.06346,-6.05266,-5.98833,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.83839,3.53578,3.78528,0.0562921,3.39069,3.46137,3.4789,3.73147,4.15902,4.27785,4.32383,5.2108,4.95299,5.06619,0.0269734,4.81533,4.87294,4.94876,5.08837,5.182,5.22101,5.26084,3.59547,7.06097,5.9686,0.221025,4.27642,4.54583,4.67241,6.06429,6.93161,7.38276,8.02731,6.77311,7.75747,7.02163,0.099089,6.22953,6.3861,6.45608,7.01297,7.355,7.75672,8.05581,6.43375,1.0
20131008,16.978,1.0,15.074,0.942,1.0,18.883,2.268,1.0,15.689,15.358,0.288,16.02,0.829,16.978,1.0,15.074,0.942,1.0,18.883,2.268,1.0,270.689,152.599,1.0,67.475,152.599,1.0,365.388,1.0,372.476,365.388,1.0,362.738,1.0,401.483,362.738,1.0,2.954,1.0,2.134,2.954,1.0,101.839,101.747,1.0,7.357,0.202,1.0,1.604,1.097,0.958333,0.27698825,0.833333333333,96.3898289583,1.0,338.753742312,1.0,128.050330042,1.0,21.7492920417,1.0,399.126833333,1.0,367.114,1.0,17.275,17.215,17.422,17.395,17.496,17.7,1.0,1.0,1.0,1.0,1.0,1.0,17.787,9.171,8.446,7.941,1.0,1.0,1.0,1.0,-1.79324,1.0,23.6738,1.0,47.1431,34.633,54.7902,2.8024,15.2029,22.1992,1.0,44.2067,32.4757,51.3774,3.21883,14.3766,10.0,1,24,24,24,24,-2.48648,1.0,0.460302,0.587742,-2.5215,1.0,0.45726,0.585363,-2.50725,0.995833,0.0478176,-2.95692,-2.90667,-2.72399,-2.48648,-2.30872,-2.17574,-2.06641,0.979167,0.979167,0.979167,1.0,1.0,1.0,1.0,3.60598,2.03313,1.0,0.619384,0.685266,-8.39815,6.52242,1.0,0.635119,0.69825,3.54115,2.04235,1.0,0.609265,0.676135,-8.40082,6.5179,1.0,0.636742,0.699727,2.97512,3.12151,3.23522,3.45039,3.63627,3.70786,3.83132,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-8.81942,-8.58866,-8.49004,-8.39311,-8.03341,-8.0084,-7.74659,0.958333,1.0,1.0,1.0,1.0,1.0,1.0,3.78872,3.47401,3.7673,0.0685927,3.29334,3.35384,3.39778,3.70605,4.29239,4.36478,4.37909,6.25685,5.9955,6.27455,0.0412816,5.83665,5.92916,6.03773,6.26548,6.4869,6.56127,6.70131,3.87006,6.47171,5.76152,0.2267,4.061,4.2541,4.5294,5.89098,6.27581,7.11931,7.93598,7.3168,8.23748,7.62673,0.102088,6.80832,6.919,7.10616,7.53205,7.82786,8.23481,8.86482,6.29224,1.0
20131009,17.319,1.0,15.885,1.243,1.0,18.754,2.01,1.0,16.164,15.335,1.041,16.993,1.48,17.319,1.0,15.885,1.243,1.0,18.754,2.01,1.0,267.664,123.872,1.0,124.522,123.872,1.0,358.981,1.0,362.859,358.981,1.0,361.784,1.0,389.578,361.784,1.0,3.09,1.0,2.676,3.09,1.0,101.608,101.575,1.0,2.647,0.0,1.0,0.688,0.93,1.0,0.228915777778,0.9375,65.2819666667,1.0,277.070846104,1.0,188.439096229,1.0,17.1006975833,1.0,399.959395833,1.0,368.7,1.0,17.327,17.222,17.361,17.292,17.391,17.65,1.0,1.0,1.0,1.0,1.0,1.0,17.052,8.874,8.189,7.841,1.0,1.0,1.0,1.0,-0.894473,1.0,18.317,1.0,39.2043,26.7964,42.3925,2.41933,11.8117,17.3961,1.0,37.2332,25.4491,40.2611,2.98474,11.3784,10.0,1,24,24,24,24,-1.78255,0.979167,0.465092,0.718791,-1.73597,0.979167,0.461815,0.716675,-1.66749,0.983333,0.0764963,-2.25974,-2.20251,-2.05655,-1.78255,-1.14333,-1.10643,-0.914289,0.958333,0.958333,0.979167,0.979167,1.0,1.0,1.0,3.28403,1.09513,1.0,0.58355,0.967284,-6.71953,6.49507,0.958333,0.680402,0.736036,3.39768,0.40265,1.0,0.579491,0.964841,-6.7434,6.51099,0.958333,0.675562,0.731565,2.75915,2.78412,2.99422,3.28403,4.24314,4.32698,4.64467,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-7.11592,-7.00812,-6.9578,-6.7434,-6.4594,-6.44668,-6.35728,0.916667,0.916667,0.958333,0.958333,1.0,1.0,1.0,3.80468,3.47821,3.82137,0.0828608,3.22658,3.28664,3.3406,3.74476,4.44757,4.50709,4.58229,5.53021,5.21418,5.48886,0.042751,5.11214,5.17435,5.26741,5.45388,5.62029,5.68872,6.11643,5.90044,7.35084,6.49095,0.252524,3.97859,4.26071,4.9317,6.72522,7.29811,7.59907,8.36674,7.34937,8.07223,7.35261,0.10786,6.24806,6.38468,6.70756,7.45245,7.73371,8.06603,8.43516,6.31043,1.0
20131010,17.604,1.0,17.136,1.822,1.0,18.112,1.507,1.0,16.507,15.783,1.113,17.293,1.099,17.604,1.0,17.136,1.822,1.0,18.112,1.507,1.0,264.649,73.562,1.0,79.381,73.562,1.0,379.38,1.0,368.275,379.38,1.0,404.465,1.0,396.282,404.465,1.0,3.993,1.0,2.588,3.993,1.0,100.789,100.778,1.0,4.7,37.378,1.0,2.39,3.1,1.0,-9999,0.0,39.8656296875,1.0,158.767216917,1.0,139.499235188,1.0,9.63508946667,1.0,403.002520833,1.0,349.395,1.0,16.945,16.858,17.054,17.035,17.246,17.582,1.0,1.0,1.0,1.0,1.0,1.0,22.877,11.722,9.346,7.99,1.0,1.0,1.0,1.0,-1.21114,1.0,11.9145,1.0,26.8254,22.0776,27.5746,1.67028,4.40394,-9.66466,1.0,-20.6855,-22.3677,-17.9086,2.52311,4.15836,10.0,1,25,23,25,23,0.138023,1.0,0.457782,0.622683,0.132748,1.0,0.455132,0.620738,0.300605,0.986458,0.0719705,-0.195883,-0.0284765,0.0414293,0.138282,0.794208,0.815728,0.905669,0.916667,1.0,1.0,1.0,1.0,1.0,1.0,3.32482,3.09601,1.0,0.586728,0.614045,-3.33635,4.62774,1.0,0.663969,0.967228,3.4581,3.0814,1.0,0.587433,0.614719,-3.49183,4.61403,1.0,0.655814,0.961649,3.07761,3.18494,3.20262,3.33666,3.48501,3.54716,3.57997,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-3.77698,-3.62266,-3.51226,-3.33635,-2.27455,-2.21599,-2.05641,0.826087,1.0,1.0,1.0,1.0,1.0,1.0,3.81654,3.47812,3.87163,0.0977039,3.1574,3.21625,3.27098,3.77976,4.57135,4.67773,4.75087,3.64642,3.34537,3.57102,0.0620481,3.04778,3.13183,3.18191,3.64174,3.84377,3.8952,4.18738,6.99684,6.48438,6.30166,0.249501,3.47299,4.24905,5.00423,6.45021,7.06107,7.28901,9.25392,5.60413,5.76148,5.30322,0.0963866,4.28091,4.54138,4.76295,5.34157,5.63914,5.7557,6.10114,6.17759,1.0
20131011,16.219,1.0,15.351,1.399,1.0,17.163,1.452,1.0,15.217,14.483,0.968,16.014,1.868,16.219,1.0,15.351,1.399,1.0,17.163,1.452,1.0,261.641,160.151,1.0,170.877,160.151,1.0,329.203,1.0,316.499,329.203,1.0,357.349,1.0,332.19,357.349,1.0,6.972,1.0,4.48,6.972,1.0,100.838,100.906,1.0,1.716,0.404,1.0,1.647,2.025,1.0,-9999,0.0,68.4600916667,1.0,341.741004187,1.0,102.553066417,1.0,26.9295693125,1.0,393.093958333,1.0,364.717,1.0,16.0,16.102,16.578,16.72,17.035,17.508,1.0,1.0,1.0,1.0,1.0,1.0,18.762,9.992,9.922,8.701,1.0,1.0,1.0,1.0,-5.45871,1.0,41.2478,1.0,92.8693,82.1393,95.4631,2.92806,10.3017,17.1648,1.0,38.6464,34.1812,39.7257,3.67011,5.51023,10.0,1,25,23,25,23,-2.32301,0.979167,0.469116,0.506587,-2.35738,0.979167,0.467113,0.504733,-2.49099,0.973958,0.0286359,-2.82203,-2.7398,-2.61889,-2.43957,-2.39463,-2.35738,-2.25063,0.958333,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,3.5527,1.29456,1.0,0.573005,0.616459,-8.53342,7.34908,0.956522,0.708623,0.733183,3.50384,1.34173,1.0,0.569835,0.613513,-8.54944,7.31967,0.956522,0.706289,0.730927,3.03203,3.04915,3.24868,3.30276,3.45834,3.50384,3.65689,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-8.98954,-8.86047,-8.8054,-8.54944,-8.49689,-8.48412,-8.41246,0.913043,0.956522,0.956522,0.956522,0.956522,0.956522,0.956522,3.71337,3.36378,3.78912,0.107712,3.03862,3.08057,3.1485,3.69999,4.53288,4.68665,4.76487,6.03207,5.72116,6.28011,0.100911,5.45073,5.59305,5.63687,6.08417,6.9865,7.15042,7.20012,6.54591,3.54855,4.676,0.254557,2.30373,2.80704,3.36887,4.46985,5.89221,6.40068,7.45451,7.88003,6.96455,7.21859,0.116243,6.18806,6.41155,6.60836,7.1445,7.83283,7.95513,8.65177,5.86469,1.0
20131012,14.334,1.0,12.663,1.418,1.0,16.15,2.499,1.0,14.776,13.427,0.677,16.242,1.361,14.334,1.0,12.663,1.418,1.0,16.15,2.499,1.0,258.644,137.227,1.0,130.665,137.227,1.0,347.32,1.0,334.499,347.32,1.0,362.476,1.0,354.473,362.476,1.0,3.727,1.0,3.491,3.727,1.0,101.489,101.591,1.0,8.417,5.656,1.0,1.441,1.073,1.0,0.240496944444,0.75,69.8157255106,0.979166666667,303.550323854,1.0,109.301470188,1.0,21.03872075,1.0,382.351125,1.0,362.525,1.0,15.481,15.547,16.017,16.214,16.673,17.385,1.0,1.0,1.0,1.0,1.0,1.0,20.135,9.222,9.255,8.511,1.0,1.0,1.0,1.0,-5.20563,1.0,22.7086,1.0,51.1283,47.3485,52.5563,2.57471,4.64032,15.8569,1.0,35.7018,33.0624,36.6989,3.18265,4.17086,9.0,1,25,23,25,23,-1.99712,1.0,0.488027,0.736819,-2.09562,1.0,0.491124,0.738874,-2.27331,0.995833,0.0733126,-3.00054,-2.89515,-2.72084,-2.09562,-1.86113,-1.7911,-1.7416,1.0,1.0,0.979167,1.0,1.0,1.0,1.0,2.63339,2.95154,1.0,0.625596,0.967169,-6.87877,8.40758,1.0,0.707728,0.754212,2.43305,2.95694,1.0,0.639644,0.976314,-6.85911,8.43422,1.0,0.70153,0.748399,1.15794,1.47002,1.77372,2.43305,2.8131,2.94521,3.13205,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-7.75035,-7.30234,-7.27922,-6.95592,-6.8527,-6.78097,-6.7621,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.62726,3.34936,3.68523,0.112661,2.97016,3.00338,3.02256,3.51027,4.44231,4.62325,4.74242,5.62102,5.44498,5.95854,0.0704629,5.26563,5.46269,5.53788,5.87946,6.40541,6.53352,6.59528,5.14555,1.90637,3.27347,0.231531,1.07774,1.58945,1.91983,3.22959,4.3745,4.87873,5.29673,6.52243,5.38715,5.89767,0.116632,4.79942,5.11697,5.23404,5.88526,6.49642,6.55495,7.01728,5.70115,1.0
20131013,13.871,1.0,12.051,3.136,1.0,15.849,3.626,1.0,15.202,13.41,2.066,17.151,2.943,13.871,1.0,12.051,3.136,1.0,15.849,3.626,1.0,255.657,97.255,1.0,149.995,97.255,1.0,336.257,1.0,327.393,336.257,1.0,367.534,1.0,345.676,367.534,1.0,3.439,1.0,4.168,3.439,1.0,101.844,101.918,1.0,0.0,0.0,1.0,1.122,1.262,1.0,0.255762380952,0.875,36.484949375,1.0,214.121677062,1.0,155.420536979,1.0,14.6062704708,1.0,381.612979167,1.0,370.236,1.0,14.695,14.751,15.286,15.591,16.282,17.23,1.0,1.0,1.0,1.0,1.0,1.0,18.626,9.07,8.879,8.283,1.0,1.0,1.0,1.0,-5.24999,1.0,12.9577,1.0,29.1742,27.0174,29.989,1.75066,2.81377,-3.21767,1.0,-7.24456,-7.4469,-6.70899,2.18325,2.25074,9.0,1,25,23,25,23,-0.530066,1.0,0.470898,0.481457,-0.48281,1.0,0.474388,0.484872,-0.605459,0.998958,0.0347765,-0.907877,-0.668912,-0.651293,-0.599232,-0.530066,-0.468351,-0.365255,0.979167,1.0,1.0,1.0,1.0,1.0,1.0,4.34492,3.2854,1.0,0.606565,0.653593,-5.78875,6.44554,1.0,0.679819,0.682999,4.38869,3.5779,1.0,0.615867,0.662234,-5.74129,6.54507,1.0,0.679753,0.682933,3.66842,3.91563,4.01746,4.23856,4.34492,4.40251,4.57842,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-6.10747,-5.81224,-5.78875,-5.73284,-5.6819,-5.68057,-5.54129,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.71711,3.7095,3.72583,0.117285,2.78017,3.01025,3.06675,3.7039,4.46142,4.62686,4.74534,4.24718,4.19231,4.33129,0.115439,3.37645,3.52071,3.68805,4.10794,5.13063,5.18747,5.42142,3.43615,1.69675,2.5878,0.159049,1.12413,1.54534,1.61413,2.51738,3.26365,3.52279,3.99744,4.55683,3.90889,4.41479,0.121136,3.6411,3.68837,3.79773,4.28671,4.66232,4.86495,5.7784,5.46342,1.0
20131014,14.575,1.0,14.166,1.376,1.0,15.02,1.95,1.0,15.927,14.718,1.051,17.24,1.96,14.575,1.0,14.166,1.376,1.0,15.02,1.95,1.0,252.682,47.647,1.0,98.57,47.647,1.0,369.32,1.0,359.612,369.32,1.0,385.959,1.0,385.56,385.959,1.0,0.844,1.0,3.198,0.844,1.0,101.784,101.789,1.0,4.289,6.868,1.0,0.593,1.2,1.0,0.282772051282,0.8125,23.2325260417,1.0,107.865987229,1.0,85.4915903958,1.0,6.698161875,1.0,386.544104167,1.0,360.856,1.0,15.061,15.01,15.322,15.458,15.992,17.049,1.0,1.0,1.0,1.0,1.0,1.0,19.047,8.927,8.681,8.106,1.0,1.0,1.0,1.0,-2.62616,1.0,1.28752,1.0,2.89885,2.68454,2.97981,1.05535,1.07781,-7.08124,1.0,-15.1561,-16.0266,-13.1216,2.11985,3.0218,8.0,1,25,23,25,23,2.29691,1.0,0.602938,0.661865,2.54602,1.0,0.613342,0.671356,2.05778,0.997917,0.0495055,1.68798,1.77633,1.85718,2.07169,2.29691,2.32233,2.38763,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.56912,2.87725,1.0,0.942502,1.03549,-1.43409,5.46408,1.0,0.648685,0.662523,5.95784,3.04691,1.0,0.964102,1.05519,-1.35563,5.59404,1.0,0.650626,0.664423,4.50396,4.83076,5.07173,5.25003,5.56399,5.6885,5.70905,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.17921,-1.67315,-1.62847,-1.50603,-1.43409,-1.40375,-1.35938,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.9022,4.17467,3.8667,0.128061,2.62346,3.04804,3.186,3.9022,4.6273,4.74614,4.89539,1.60529,1.62864,1.80892,0.121492,0.734112,1.01211,1.13702,1.60545,2.75781,2.81714,2.88665,2.65196,1.60057,2.32358,0.127729,1.24549,1.60925,1.76469,2.04072,2.66518,2.77763,4.12116,2.02216,1.81907,2.10713,0.0745964,1.73153,1.8,1.81901,1.99076,2.08748,2.27836,3.1365,5.57111,1.0
