TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20140320,15.573,1.0,13.034,2.18,1.0,17.909,4.398,1.0,14.54,11.678,2.17,17.173,4.346,15.573,1.0,13.034,2.18,1.0,17.909,4.398,1.0,344.134,246.834,1.0,206.394,246.834,1.0,330.853,1.0,335.386,330.853,1.0,327.119,1.0,331.012,327.119,1.0,8.526,1.0,7.544,8.526,1.0,101.639,101.621,1.0,0.0,0.0,1.0,1.95,2.464,1.0,0.1428125,1.0,156.31475,1.0,461.4109375,1.0,31.4673541667,1.0,15.5350625,1.0,403.924770833,1.0,421.501,1.0,17.189,1.0,11.752,1.0,78.9996,1.0,123.359,107.39,148.486,5.34994,30.9301,8.07647,1.0,12.6115,10.9789,15.1803,1.45712,3.43846,15.0,1,23,25,23,25,1.82574,0.916667,0.188185,0.388186,1.85884,0.916667,0.186627,0.387433,1.95825,0.913021,0.0455699,1.67548,1.69104,1.72513,1.86296,2.10628,2.37009,2.48446,0.979167,1.0,0.979167,0.916667,0.895833,0.875,0.875,2.49522,1.39039,1.0,0.283594,0.482684,1.08238,0.917198,0.84,0.23056,0.329888,2.48216,1.25037,1.0,0.28416,0.483016,1.15564,0.890886,0.84,0.22558,0.326427,2.37106,2.3962,2.41809,2.49522,2.85464,3.17738,3.3148,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.918248,0.928503,0.960084,1.13481,1.27079,1.40039,1.54714,1.0,0.96,0.92,0.76,0.8,0.76,0.76,2.35319,2.79258,2.61245,0.0374992,1.99491,2.35319,2.40344,2.72464,2.76574,2.77697,2.83003,0.55481,0.93374,0.654209,0.0788819,-0.40599,-0.0865326,0.21006,0.909891,1.0222,1.03473,1.05521,1.62597,1.7059,1.42915,0.0732963,0.757142,0.812349,0.862708,1.48584,1.67499,1.95925,2.16461,0.506748,0.213887,0.216242,0.0188687,0.09929,0.107149,0.112569,0.158082,0.321031,0.368555,0.420513,-9999,-9999
20140321,14.334,1.0,11.805,1.473,1.0,16.661,3.84,1.0,13.428,10.735,1.881,15.906,4.048,14.334,1.0,11.805,1.473,1.0,16.661,3.84,1.0,346.889,259.987,1.0,251.648,259.987,1.0,315.61,1.0,318.363,315.61,1.0,314.503,1.0,313.08,314.503,1.0,7.036,1.0,5.626,7.036,1.0,101.402,101.41,1.0,0.0,0.0,1.0,2.689,4.161,1.0,0.2339375,1.0,159.051583333,1.0,483.920875,1.0,34.3591041667,1.0,17.89725,1.0,396.474166667,1.0,391.32,1.0,17.426,1.0,1.09017,1.0,96.2352,1.0,150.273,130.82,184.511,5.32494,40.1553,17.4527,1.0,27.2527,23.7248,33.4619,1.53993,7.38048,15.0,1,23,25,23,25,1.15198,0.958333,0.218611,0.59475,1.23194,0.9375,0.212903,0.592676,1.46848,0.932813,0.0744508,1.0907,1.0916,1.09358,1.18748,1.70241,2.19783,2.32122,1.0,1.0,1.0,0.958333,0.854167,0.833333,0.833333,1.40789,0.700335,1.0,0.363236,0.897671,0.836128,0.893251,0.92,0.22787,0.351764,1.51769,0.635782,1.0,0.348197,0.891691,0.883063,0.905756,0.88,0.229238,0.352651,1.32732,1.33145,1.3375,1.51396,2.14268,2.97324,3.1051,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.788867,0.795055,0.796992,0.843721,1.17854,1.33101,1.43802,1.0,1.0,1.0,1.0,0.72,0.72,0.68,1.86524,2.31456,2.2582,0.0249062,1.82346,2.15082,2.20124,2.31327,2.36123,2.36587,2.39616,0.519054,1.08262,0.789721,0.0911654,-0.437602,0.0105407,0.333933,1.02692,1.24143,1.26265,1.30439,1.62336,1.63563,1.40946,0.0774509,0.626889,0.834407,0.924672,1.49669,1.62336,1.86768,2.28638,0.635656,0.255868,0.285033,0.0254229,0.0746336,0.144905,0.155754,0.22493,0.376842,0.509061,0.588073,-9999,-9999
20140322,14.7,1.0,12.134,2.355,1.0,17.061,3.804,1.0,13.593,10.458,2.042,16.478,4.222,14.7,1.0,12.134,2.355,1.0,17.061,3.804,1.0,349.633,263.078,1.0,260.217,263.078,1.0,313.796,1.0,318.487,313.796,1.0,313.675,1.0,313.211,313.675,1.0,7.924,1.0,5.547,7.924,1.0,101.749,101.752,1.0,0.0,0.0,1.0,2.405,3.808,1.0,0.2031875,1.0,161.691375,1.0,486.591854167,1.0,33.8694583333,1.0,17.7180208333,1.0,395.171,1.0,388.706,1.0,16.873,1.0,1.757,1.0,91.7328,1.0,143.242,124.699,172.419,5.38341,35.7813,10.6896,1.0,16.692,14.5312,20.092,1.53987,4.40036,14.0,1,23,25,23,25,0.82466,0.979167,0.230649,0.830964,0.907176,0.958333,0.235213,0.832243,1.25625,0.936979,0.103739,0.704877,0.725403,0.752595,0.860776,1.69633,2.32203,2.42537,1.0,1.0,1.0,0.979167,0.895833,0.833333,0.770833,0.856297,1.94831,1.0,0.375751,1.27773,0.737995,0.818914,0.96,0.250222,0.435112,0.904002,1.97416,1.0,0.382133,1.27962,0.846777,0.775596,0.92,0.256507,0.438756,0.668916,0.668916,0.735802,0.896363,2.28311,3.11138,3.1664,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.688761,0.714557,0.717961,0.810255,1.0381,1.42649,1.5254,1.0,1.0,1.0,1.0,0.8,0.68,0.56,1.91105,2.19003,2.23901,0.02188,1.96846,2.13358,2.18678,2.22171,2.3122,2.38869,2.47113,0.83138,1.28285,0.982757,0.0997094,-0.368696,0.0429029,0.492084,1.25133,1.47859,1.49928,1.54386,1.75893,1.75171,1.49754,0.0931597,0.616119,0.848197,0.928434,1.52758,1.7407,1.99361,2.64921,0.590377,0.293321,0.301504,0.0305859,0.027994,0.0848511,0.191667,0.247936,0.414594,0.506756,0.677382,-9999,-9999
20140323,14.799,1.0,12.528,2.331,1.0,16.888,4.449,1.0,14.145,10.962,2.046,17.073,4.454,14.799,1.0,12.528,2.331,1.0,16.888,4.449,1.0,352.364,265.334,1.0,264.594,265.334,1.0,314.318,1.0,316.257,314.318,1.0,318.653,1.0,310.863,318.653,1.0,7.115,1.0,6.138,7.115,1.0,102.029,102.0,1.0,0.0,0.0,1.0,2.798,3.057,1.0,0.173333333333,1.0,160.92975,1.0,488.001958333,1.0,33.8555833333,1.0,18.2358333333,1.0,398.067625,1.0,391.91,1.0,17.275,1.0,6.87269,1.0,72.5788,1.0,112.967,98.6617,135.983,5.21307,28.1528,9.64665,1.0,15.0148,13.1134,18.0739,1.44983,3.95266,14.0,1,23,25,23,25,1.62596,0.895833,0.207516,0.461926,1.73373,0.875,0.200023,0.458609,1.74287,0.885417,0.0518387,1.34721,1.35184,1.46485,1.62616,1.91891,2.17722,2.28739,1.0,1.0,0.979167,0.875,0.8125,0.791667,0.833333,2.32475,1.37449,1.0,0.311927,0.474834,0.86958,0.961542,0.8,0.255071,0.513595,2.39005,1.16804,1.0,0.292788,0.462486,1.00892,0.804303,0.76,0.253781,0.512956,2.11997,2.17779,2.26449,2.36018,2.49218,2.8938,2.96109,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.491406,0.494803,0.526234,0.907204,1.25757,1.38636,1.50793,1.0,1.0,0.96,0.8,0.64,0.56,0.68,1.95871,2.12303,2.22047,0.0337894,1.9788,2.07176,2.08021,2.10936,2.37466,2.54009,2.61238,0.35882,0.389292,0.4776,0.0365656,-0.0426383,0.275392,0.370611,0.476753,0.631959,0.722726,0.759038,1.87309,1.83784,1.51363,0.11527,0.629333,0.708484,0.78069,1.49834,1.8402,2.08471,2.97775,0.390158,0.330853,0.301059,0.037265,0.0218508,0.0678872,0.118199,0.25347,0.325911,0.512374,0.830356,-9999,-9999
20140324,16.941,1.0,13.58,2.732,1.0,20.034,4.582,1.0,15.253,12.081,2.123,18.171,5.003,16.941,1.0,13.58,2.732,1.0,20.034,4.582,1.0,355.081,266.129,1.0,267.198,266.129,1.0,323.291,1.0,319.461,323.291,1.0,329.037,1.0,314.238,329.037,1.0,9.852,1.0,7.339,9.852,1.0,101.876,101.88,1.0,0.0,0.0,1.0,2.238,2.079,1.0,0.1458125,1.0,158.185541667,1.0,490.013,1.0,33.9664375,1.0,16.6472916667,1.0,412.063458333,1.0,403.803,1.0,17.833,1.0,9.65704,1.0,82.7404,0.958333,128.783,114.962,155.022,5.3576,30.1754,10.0155,0.979167,15.5888,13.9158,18.7649,1.472,3.88432,13.0,1,23,25,23,25,1.67349,0.770833,0.207027,0.236934,1.62151,0.75,0.205423,0.235533,1.7224,0.784896,0.0200204,1.60309,1.61313,1.62483,1.67349,1.78022,1.84358,1.92304,0.770833,0.833333,0.75,0.770833,0.770833,0.854167,0.770833,2.25769,1.33094,1.0,0.310878,0.33954,1.01921,0.476061,0.56,0.254797,0.287904,2.12352,1.06769,0.956522,0.307323,0.336289,1.04649,0.470019,0.56,0.253999,0.287198,2.1059,2.12985,2.1387,2.25769,2.33467,2.40292,2.5059,0.956522,0.956522,1.0,1.0,1.0,0.913043,0.913043,0.925412,0.975046,1.00506,1.06043,1.16608,1.24313,1.39833,0.64,0.68,0.68,0.56,0.56,0.68,0.76,2.30839,2.37438,2.48778,0.0533958,2.16566,2.18989,2.21432,2.30022,2.76771,2.9759,3.09977,0.665759,0.752871,0.765381,0.0386884,0.510241,0.5552,0.56908,0.662932,0.90781,1.09682,1.19779,2.2772,2.20386,1.83048,0.153691,0.780321,0.795484,0.905291,1.67669,2.18084,2.49892,3.83673,0.201529,0.36725,0.295006,0.0478657,0.0,0.0,0.0,0.27759,0.363861,0.547796,0.980354,-9999,-9999
20140325,13.556,1.0,12.431,0.744,1.0,14.59,1.797,1.0,12.307,10.211,1.833,14.235,2.632,13.556,1.0,12.431,0.744,1.0,14.59,1.797,1.0,357.784,126.79,1.0,191.243,126.79,1.0,330.377,1.0,331.475,330.377,1.0,352.616,1.0,326.892,352.616,1.0,5.705,1.0,4.009,5.705,1.0,101.446,101.43,1.0,0.248,0.1,1.0,3.441,3.879,1.0,0.222791666667,1.0,58.2639583333,1.0,254.691083333,1.0,17.2397083333,1.0,9.49491666667,1.0,387.380479167,1.0,385.121,1.0,16.872,1.0,-13.7339,1.0,60.8337,1.0,94.9929,86.4059,114.342,5.30617,21.3775,8.96926,1.0,14.0057,12.7396,16.8584,1.5011,3.40229,13.0,1,23,25,23,25,1.01435,0.979167,0.202788,0.324692,1.21945,0.958333,0.199475,0.322633,1.23069,0.935938,0.0471007,0.907179,0.939836,0.965398,1.14487,1.39278,1.44699,1.80669,1.0,1.0,1.0,0.979167,0.916667,0.895833,0.833333,1.54675,1.00987,1.0,0.27451,0.446515,0.453747,1.05962,0.96,0.277476,0.305109,1.90091,0.778938,1.0,0.27076,0.444219,0.50739,1.06924,0.92,0.272327,0.300434,1.36674,1.44711,1.46576,1.82207,2.10595,2.15144,2.30408,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.391121,0.398755,0.453747,0.501573,0.612797,0.652514,1.37959,1.0,1.0,0.96,1.0,0.84,0.8,0.68,2.03322,1.99413,2.07631,0.0505241,1.73068,1.77322,1.80079,1.94101,2.40813,2.52217,2.58677,0.752941,0.774677,0.845621,0.0278667,0.472068,0.749405,0.764328,0.812951,0.888548,1.06087,1.15867,1.85743,1.78931,1.46413,0.125892,0.586987,0.616826,0.71476,1.5069,1.81373,2.01202,3.11471,0.0714428,0.299926,0.285463,0.0524398,0.0,0.0,0.0,0.22595,0.312629,0.440049,1.07734,-9999,-9999
20140326,12.351,1.0,12.058,0.521,1.0,12.621,1.867,1.0,11.548,10.819,0.427,12.219,0.922,12.351,1.0,12.058,0.521,1.0,12.621,1.867,1.0,360.47,151.761,1.0,94.589,151.761,1.0,342.445,1.0,364.174,342.445,1.0,346.843,1.0,361.336,346.843,1.0,3.931,1.0,1.736,3.931,1.0,101.177,101.208,1.0,6.425,8.7,1.0,3.938,4.203,1.0,0.196729166667,1.0,97.8559583333,1.0,306.2775625,1.0,20.45025,1.0,11.8815833333,1.0,382.912958333,1.0,390.586,1.0,15.612,1.0,-5.40367,1.0,62.8713,1.0,98.1746,89.2999,120.542,4.90067,23.6726,13.6993,1.0,21.3917,19.4579,26.2655,1.48787,5.26115,13.0,1,23,25,23,25,1.19697,0.979167,0.198869,0.412702,1.34495,0.895833,0.197211,0.411906,1.45179,0.913021,0.0504282,1.15078,1.15591,1.20594,1.27216,1.68615,1.87917,2.01189,1.0,1.0,1.0,0.979167,0.854167,0.583333,0.854167,1.34793,0.616527,1.0,0.277028,0.491004,0.974552,1.04607,0.96,0.265384,0.384912,1.45819,0.643728,1.0,0.274099,0.489357,1.14689,1.06072,0.8,0.263719,0.383765,1.31543,1.34793,1.35201,1.41808,1.96273,2.1587,2.31445,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.89479,0.921502,0.969607,1.04912,1.25299,1.4791,1.65317,1.0,1.0,1.0,0.96,0.68,0.68,0.72,2.02262,1.90419,1.97153,0.0540609,1.57649,1.63024,1.66448,1.84541,2.36511,2.42343,2.46198,0.60845,0.559241,0.519736,0.0205361,0.282417,0.41128,0.43296,0.512301,0.585478,0.65256,0.749277,1.76434,1.6993,1.45079,0.113752,0.704416,0.737229,0.768796,1.45629,1.71978,1.90216,3.00491,0.0101584,0.322797,0.303342,0.0548408,0.0,0.0127336,0.0144121,0.262866,0.346863,0.456775,1.13028,-9999,-9999
20140327,13.025,1.0,12.177,1.114,1.0,13.806,2.04,1.0,11.248,10.239,1.289,12.177,1.406,13.025,1.0,12.177,1.114,1.0,13.806,2.04,1.0,363.142,120.568,1.0,101.476,120.568,1.0,342.162,1.0,347.009,342.162,1.0,356.584,1.0,343.255,356.584,1.0,4.791,1.0,2.533,4.791,1.0,101.836,101.884,1.0,1.878,0.0,1.0,2.462,2.638,1.0,0.1265,1.0,68.40125,1.0,249.76075,1.0,16.5376041667,1.0,8.1653125,1.0,384.697875,1.0,394.983,1.0,15.098,1.0,-3.42638,1.0,42.0742,1.0,65.6996,59.7606,78.83,4.76026,14.9159,8.38586,1.0,13.0947,11.9109,15.7117,1.37864,3.13666,13.0,1,23,25,23,25,1.38397,1.0,0.201736,0.384508,1.47884,0.9375,0.19718,0.382137,1.54541,0.941146,0.0435525,1.27785,1.28482,1.3623,1.42803,1.66355,1.93949,2.01675,1.0,1.0,1.0,0.979167,0.916667,0.895833,0.520833,1.64395,0.345875,1.0,0.281068,0.435655,1.04819,0.579355,1.0,0.269169,0.338146,1.72417,0.393621,1.0,0.274176,0.43124,1.14991,0.699643,0.88,0.26357,0.333706,1.47645,1.53256,1.61793,1.68865,1.97648,2.19828,2.32813,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.956448,1.00807,1.00904,1.11012,1.26335,1.41742,1.67529,1.0,1.0,1.0,0.88,0.84,0.8,0.92,2.24488,2.04102,2.09976,0.0647199,1.60705,1.67393,1.71427,1.96876,2.56049,2.6181,2.64644,0.791994,0.562181,0.554356,0.0343931,0.299172,0.344994,0.370172,0.480464,0.748734,0.791994,0.959898,1.93725,1.85052,1.72469,0.114254,1.0357,1.08673,1.13601,1.55264,1.90586,2.06801,3.42358,0.0222599,0.333763,0.333976,0.0628872,0.0,0.0278955,0.0315917,0.259253,0.370596,0.456388,1.31114,-9999,-9999
20140328,15.012,1.0,13.462,1.559,1.0,16.437,2.407,1.0,12.837,10.57,2.101,14.923,2.327,15.012,1.0,13.462,1.559,1.0,16.437,2.407,1.0,365.796,205.478,1.0,168.349,205.478,1.0,346.992,1.0,345.913,346.992,1.0,356.695,1.0,342.1,356.695,1.0,6.087,1.0,3.884,6.087,1.0,102.162,102.138,1.0,0.481,0.0,1.0,3.379,2.65,1.0,0.145083333333,1.0,144.791020833,1.0,400.325708333,1.0,24.482875,1.0,11.4817708333,1.0,394.902125,1.0,404.391,1.0,15.812,1.0,4.85754,1.0,60.9538,1.0,94.873,84.6911,114.203,4.7339,22.383,12.0312,1.0,18.7263,16.7165,22.5416,1.39294,4.53717,13.0,1,23,25,23,25,1.6258,0.916667,0.204301,0.310197,1.70824,0.833333,0.192326,0.302445,1.70509,0.832812,0.0346903,1.46151,1.47376,1.48487,1.68177,1.8592,1.94059,2.05734,0.979167,0.979167,0.979167,0.875,0.708333,0.75,0.416667,2.00051,0.581744,1.0,0.27675,0.470748,1.16759,0.664853,0.84,0.279385,0.298334,2.10044,0.5688,1.0,0.267376,0.465299,1.2282,0.468572,0.68,0.257127,0.277599,1.72923,1.73527,1.83865,2.06754,2.38653,2.49688,2.59998,1.0,1.0,1.0,1.0,1.0,1.0,0.869565,1.03519,1.07598,1.11324,1.21415,1.26901,1.28523,1.42518,0.96,0.92,0.96,0.52,0.64,0.52,0.44,2.67202,2.35774,2.40969,0.0829346,1.76356,1.85081,1.88534,2.26335,3.00619,3.0375,3.084,0.9268,0.6495,0.704597,0.0524702,0.285386,0.386672,0.397246,0.597262,1.04733,1.13338,1.16124,2.36862,2.20129,2.20265,0.14057,1.11145,1.58448,1.64921,1.93228,2.31485,2.46063,4.4182,0.116965,0.453332,0.455836,0.0688999,0.0873716,0.136964,0.13958,0.373916,0.508638,0.606493,1.54117,-9999,-9999
20140329,13.182,1.0,12.863,1.044,1.0,13.475,0.516,1.0,11.986,11.12,1.124,12.783,0.707,13.182,1.0,12.863,1.044,1.0,13.475,0.516,1.0,368.433,42.804,1.0,41.182,42.804,1.0,356.365,1.0,368.624,356.365,1.0,362.062,1.0,366.024,362.062,1.0,3.865,1.0,1.757,3.865,1.0,101.919,101.833,1.0,8.237,7.2,1.0,3.771,3.667,1.0,0.178479166667,1.0,7.3858125,1.0,99.9234166667,1.0,5.63531707317,0.854166666667,4.18114285714,0.875,386.311979167,1.0,393.712,1.0,15.949,1.0,-5.43615,1.0,48.9725,1.0,76.4714,69.5586,93.8944,4.49548,18.5916,5.57851,1.0,8.71094,7.9235,10.6956,1.29993,2.43159,13.0,1,23,25,23,25,1.49669,1.0,0.207526,0.310106,1.66262,1.0,0.208876,0.311011,1.69109,0.9625,0.0398696,1.43192,1.43773,1.45088,1.61866,1.84286,1.8986,2.21292,1.0,1.0,1.0,1.0,0.979167,0.979167,0.979167,1.86907,0.551845,1.0,0.281404,0.598432,1.04964,0.615084,1.0,0.283557,0.329508,2.18593,0.327629,1.0,0.291146,0.603075,1.06512,0.642096,1.0,0.278581,0.325235,1.67022,1.71469,1.75353,2.10143,2.60818,2.77098,2.87651,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.918132,0.965867,1.04243,1.06153,1.07935,1.30155,1.52552,0.96,0.96,1.0,1.0,1.0,1.0,0.96,2.51666,2.16727,2.22822,0.0776283,1.62411,1.70809,1.73582,2.08395,2.77504,2.81792,2.85643,0.694624,0.504652,0.53713,0.0455252,0.118118,0.257208,0.294091,0.469627,0.792709,0.916354,0.971069,2.09363,1.98915,2.0177,0.119389,1.01467,1.62109,1.64019,1.75296,2.08499,2.21243,3.85819,0.0675569,0.194443,0.283899,0.0594727,0.0675414,0.0795536,0.0919711,0.137316,0.233414,0.34318,1.25179,-9999,-9999
20140330,12.094,1.0,10.523,0.908,1.0,13.54,1.845,1.0,10.768,8.969,1.328,12.423,1.863,12.094,1.0,10.523,0.908,1.0,13.54,1.845,1.0,371.051,265.898,1.0,189.652,265.898,1.0,307.997,1.0,327.86,307.997,1.0,304.577,1.0,323.084,304.577,1.0,5.076,1.0,3.512,5.076,1.0,101.956,101.929,1.0,0.6,0.1,1.0,3.055,4.713,1.0,0.244395833333,1.0,172.529833333,1.0,511.0406875,1.0,34.1881666667,1.0,17.0699791667,1.0,382.2264375,1.0,387.151,1.0,15.026,1.0,0.567812,1.0,88.9165,1.0,150.167,126.294,172.579,4.97592,34.6699,21.5654,1.0,36.4208,30.6307,41.8565,1.4946,8.45477,13.0,1,23,25,23,25,1.49007,0.875,0.191663,0.204155,1.53196,0.854167,0.19662,0.208816,1.55446,0.844792,0.0127026,1.48704,1.49044,1.5028,1.51888,1.58567,1.63108,1.76494,1.0,1.0,0.895833,0.854167,0.75,0.708333,0.708333,2.01949,0.704766,1.0,0.244257,0.330384,0.899005,0.687014,0.76,0.274326,0.288427,2.16417,0.593543,1.0,0.263543,0.344887,0.843409,0.685273,0.72,0.27121,0.285465,1.96127,1.96894,2.00605,2.15602,2.3978,2.41388,2.62668,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.607077,0.768782,0.809748,0.85275,0.946944,0.946944,0.946944,0.0,0.44,0.48,0.36,1.0,1.0,1.0,2.38734,2.10013,2.17717,0.069074,1.65755,1.72135,1.75653,2.03711,2.63147,2.70181,2.79151,0.85258,0.568167,0.62271,0.0594207,0.166705,0.232217,0.248102,0.518227,1.00232,1.0458,1.09213,1.91481,1.80505,1.89533,0.0911643,0.961143,1.59419,1.61125,1.71613,1.88536,2.15693,3.25839,0.426391,0.522946,0.633327,0.0582128,0.361536,0.393814,0.422084,0.486552,0.578918,0.768455,1.58305,-9999,-9999
