TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20130111,2.25,1.0,1.4,1.503,1.0,3.667,2.3,1.0,6.288,5.557,0.579,7.506,1.031,2.25,1.0,1.4,1.503,1.0,3.667,2.3,1.0,127.913,61.44,1.0,55.7,61.44,1.0,306.527,1.0,303.49,306.527,1.0,284.347,1.0,300.421,284.347,1.0,0.769,1.0,3.944,0.769,1.0,97.92,97.98,1.0,1.722,0.0,1.0,1.741,0.716,1.0,0.131276206897,0.604166666667,34.3988845833,1.0,103.613590875,1.0,6.29159942292,1.0,327.0335625,1.0,438.631,1.0,4.764,5.257,5.677,6.002,6.733,8.001,1.0,1.0,1.0,1.0,1.0,1.0,23.558,19.608,24.081,35.146,1.0,1.0,1.0,1.0,-3.65906,1.0,2.33946,1.0,1.84135,1.1727,4.25738,0.78463,2.41751,12.7003,1.0,9.99617,6.36628,23.1121,3.83644,12.9928,11.0,1,30,18,30,18,2.33902,0.791667,0.229925,0.706925,2.95872,0.729167,0.226132,0.7057,2.07487,0.776042,0.103694,0.9454,1.2167,1.32803,2.34977,2.50954,2.55367,2.95872,1.0,1.0,1.0,0.666667,0.666667,0.729167,0.729167,2.97971,0.348599,0.933333,0.271035,0.771305,1.04445,2.11543,0.555556,0.382712,0.774605,2.97603,0.384195,0.933333,0.271073,0.771318,2.64304,2.42212,0.388889,0.365462,0.766228,1.17279,1.50739,1.58859,2.76774,2.90619,2.95162,2.98128,1.0,1.0,1.0,0.866667,0.8,0.733333,0.933333,0.211996,0.623757,0.733003,1.50415,1.74401,1.97067,2.64304,0.611111,1.0,1.0,0.333333,0.277778,0.277778,0.388889,2.98093,3.44778,2.76646,0.0760065,1.74503,2.26196,2.54479,2.84994,3.00286,3.30941,3.40833,0.537375,0.489065,0.694606,0.056809,0.122089,0.250589,0.39152,0.770624,0.904103,1.04324,1.31941,1.32829,8.71848,5.39283,0.585582,0.535322,0.813708,1.15106,3.74026,8.7956,8.80834,9.39524,0.0,2.07112,1.31983,0.159817,0.0,0.0,0.0,1.09434,2.16712,2.2038,2.59679,2.22827,1.0
20130112,2.579,1.0,2.79,0.883,1.0,2.228,1.512,1.0,4.968,4.446,0.714,5.838,1.39,2.579,1.0,2.79,0.883,1.0,2.228,1.512,1.0,129.113,26.021,1.0,72.667,26.021,1.0,317.401,1.0,281.467,317.401,1.0,285.317,1.0,274.415,285.317,1.0,1.469,1.0,3.941,1.469,1.0,98.183,98.56,1.0,0.0,0.0,1.0,1.011,0.874,1.0,0.173142,0.729166666667,12.0565095625,1.0,44.2927376042,1.0,2.20325005458,1.0,328.901875,1.0,422.431,1.0,5.038,5.416,5.684,5.983,6.74,7.987,1.0,1.0,1.0,1.0,1.0,1.0,23.544,19.608,23.952,34.774,1.0,1.0,1.0,1.0,-2.51792,1.0,2.06133,1.0,1.74621,1.10709,3.75123,0.613184,2.05375,15.1431,1.0,12.8282,8.133,27.5577,4.59774,15.1155,10.0,1,30,18,30,18,2.25697,1.0,0.223493,0.639209,2.43425,0.9375,0.22298,0.63903,2.175,0.945313,0.0833334,1.00943,1.46717,1.803,2.31769,2.50546,2.6649,2.68594,1.0,1.0,0.958333,0.9375,0.9375,0.895833,0.895833,2.79619,0.415585,1.0,0.269379,0.565871,1.13949,1.09397,1.0,0.358147,0.855371,2.75947,0.326507,1.0,0.271263,0.56677,1.65625,0.921416,0.833333,0.352034,0.852829,1.40073,1.72004,2.11293,2.58854,2.70257,2.71532,2.79619,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.259391,0.819878,1.09074,1.65312,1.82192,2.37344,2.68269,1.0,1.0,1.0,0.833333,0.722222,0.722222,0.722222,2.86025,3.19194,2.71425,0.0672052,1.79368,2.21617,2.54698,2.85622,2.99565,3.09367,3.19048,0.789502,0.75769,0.544929,0.0434347,-0.0108634,0.242729,0.277733,0.661942,0.74372,0.760758,0.801401,1.43557,8.78565,5.46673,0.583711,0.827788,0.94956,1.17624,3.76907,8.86336,8.8762,9.46763,0.0,1.42118,0.942197,0.116874,0.0,0.0,0.0,0.724466,1.53513,1.55721,1.96055,2.2922,1.0
20130113,3.252,1.0,2.813,0.495,1.0,3.983,0.937,1.0,4.474,4.145,0.632,5.022,0.962,3.252,1.0,2.813,0.495,1.0,3.983,0.937,1.0,130.37,39.269,1.0,35.942,39.269,1.0,298.372,1.0,304.89,298.372,1.0,288.464,1.0,302.073,288.464,1.0,1.756,1.0,3.573,1.756,1.0,97.878,98.196,1.0,0.609,0.02,1.0,0.507,1.066,1.0,0.208217575758,0.6875,3.63097958333,1.0,65.7639795208,1.0,4.34171922917,1.0,329.0765625,1.0,421.224,1.0,5.076,5.472,5.733,6.017,6.75,7.979,1.0,1.0,1.0,1.0,1.0,1.0,23.505,19.599,23.748,34.434,1.0,1.0,1.0,1.0,-2.7599,1.0,4.0438,1.0,3.42563,2.28631,7.35897,0.692025,3.82346,2.49393,1.0,2.11268,1.41003,4.53848,3.25168,3.99395,9.0,1,30,18,30,18,2.07852,0.9375,0.224914,0.421678,2.25201,0.875,0.222202,0.420238,2.20214,0.884896,0.054901,1.51209,1.77317,2.01515,2.23639,2.40075,2.48654,2.77528,0.9375,1.0,0.9375,0.875,0.770833,0.770833,0.770833,2.7456,0.462026,1.0,0.268546,0.48719,0.765233,1.23607,0.833333,0.36568,0.785753,2.72475,0.467903,1.0,0.268911,0.487391,1.24581,0.965124,0.666667,0.353795,0.780293,1.73747,1.88889,2.1112,2.568,2.66879,2.70188,2.7456,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.730396,0.986864,1.24378,1.46191,1.9874,2.37782,3.00916,0.833333,0.833333,0.666667,1.0,0.388889,0.888889,0.388889,2.71554,2.97847,2.66665,0.0694328,1.75371,2.08133,2.38484,2.83788,2.97876,3.06817,3.06942,0.737571,0.726452,0.459869,0.0446031,0.0326724,0.0928948,0.138043,0.581629,0.699092,0.726744,0.822731,1.49829,8.9111,5.59162,0.582676,0.858666,1.10193,1.27065,3.82289,8.98992,9.00295,9.60281,0.0,1.79063,1.18024,0.139967,0.0,0.0,0.0171629,0.925885,1.91461,1.94057,2.37112,2.30141,1.0
20130114,2.265,1.0,2.46,0.919,1.0,1.939,1.089,1.0,4.535,4.154,0.608,5.17,1.073,2.265,1.0,2.46,0.919,1.0,1.939,1.089,1.0,131.684,31.815,1.0,64.57,31.815,1.0,295.712,1.0,298.822,295.712,1.0,283.546,1.0,294.909,283.546,1.0,1.376,1.0,4.297,1.376,1.0,97.623,97.864,1.0,0.0,0.0,1.0,1.535,0.895,1.0,0.158337741935,0.645833333333,0.125625,1.0,53.2968892083,1.0,3.63978225,1.0,323.268395833,1.0,429.677,1.0,4.455,5.056,5.611,5.992,6.76,7.969,1.0,1.0,1.0,1.0,1.0,1.0,23.523,19.571,23.623,34.079,1.0,1.0,1.0,1.0,-4.56313,1.0,1.95476,1.0,1.65594,1.10519,3.5573,0.558712,1.90165,6.7754,1.0,5.73965,3.83072,12.33,3.76248,7.33834,9.0,1,30,18,30,18,2.54553,0.979167,0.227754,0.598013,2.61437,0.916667,0.226262,0.597446,2.42263,0.934896,0.088732,1.0091,1.69562,2.33617,2.60063,2.68466,2.80151,2.88942,1.0,1.0,1.0,0.916667,0.958333,0.895833,0.854167,2.86668,0.826637,1.0,0.277701,0.429541,1.76351,1.37897,0.944444,0.358217,1.00976,2.86015,0.827778,1.0,0.277734,0.429563,1.9513,1.16985,0.777778,0.351842,1.00752,1.64211,2.21844,2.61505,2.80732,2.86375,2.87384,2.9111,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.143759,0.592225,1.5994,1.91,2.35107,2.4804,2.76011,1.0,1.0,0.944444,0.777778,0.722222,0.722222,0.611111,2.20061,2.36524,2.18437,0.0553922,1.47407,1.74985,2.0353,2.285,2.40137,2.42743,2.55145,-0.216458,-0.249129,-0.228472,0.0435257,-0.714024,-0.425498,-0.403626,-0.276382,-0.181355,0.0131854,0.194037,1.24857,8.7276,5.4796,0.570177,0.879233,1.09942,1.18451,3.74417,8.8048,8.81755,9.40507,0.0,1.61047,1.08807,0.126605,0.0,0.0,0.0409961,0.824813,1.7323,1.75662,2.18446,2.15729,1.0
20130115,1.762,1.0,1.59,0.69,1.0,2.05,0.668,1.0,2.778,2.745,0.638,2.832,0.477,1.762,1.0,1.59,0.69,1.0,2.05,0.668,1.0,133.053,14.754,1.0,21.048,14.754,1.0,306.356,1.0,305.896,306.356,1.0,279.759,1.0,303.262,279.759,1.0,1.367,1.0,3.307,1.367,1.0,97.383,97.669,1.0,3.59,0.07,1.0,1.062,1.137,1.0,0.197338823529,0.708333333333,-3.1680661875,1.0,26.6513362708,1.0,2.08489516667,1.0,321.7873125,1.0,420.544,1.0,4.399,4.969,5.484,5.884,6.721,7.952,1.0,1.0,1.0,1.0,1.0,1.0,23.686,19.549,23.501,33.747,1.0,1.0,1.0,1.0,-4.47094,1.0,1.2407,1.0,1.21283,0.701475,2.25784,0.485331,1.25164,7.14431,1.0,6.98383,4.03929,13.0013,3.62196,7.56664,10.0,1,30,18,30,18,3.21796,1.0,0.221326,0.886045,3.29261,1.0,0.221825,0.886169,2.95624,0.999479,0.124639,1.24845,1.85902,2.42729,3.24746,3.49641,3.57494,3.67649,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.09409,0.262183,1.0,0.270247,0.656674,3.11246,1.12068,1.0,0.347278,1.28576,3.13041,0.270231,1.0,0.270829,0.656914,3.24375,1.22703,1.0,0.34812,1.28599,1.38212,2.12795,2.70816,3.10121,3.28511,3.32493,3.4114,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.904644,1.13806,1.7472,3.22208,3.44326,3.614,3.7619,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.85646,1.91032,1.8226,0.0429207,1.28813,1.53225,1.74834,1.88058,1.93564,1.97444,2.07196,-1.34376,-1.38229,-1.1156,0.0889665,-1.70628,-1.62606,-1.60137,-1.3306,-0.700057,-0.500966,0.0872379,1.30346,8.63406,5.48042,0.552809,0.86981,1.13129,1.61959,3.70404,8.71043,8.72305,9.30427,0.102465,0.995896,0.714221,0.0806399,0.0507715,0.0871262,0.102465,0.499395,1.09213,1.10918,1.46239,2.14436,1.0
20130116,4.965,1.0,4.693,0.781,1.0,5.379,0.324,1.0,1.466,1.271,1.525,1.763,0.169,4.965,1.0,4.693,0.781,1.0,5.379,0.324,1.0,134.478,45.042,1.0,48.398,45.042,1.0,284.965,1.0,286.908,284.965,1.0,230.381,1.0,280.84,230.381,1.0,5.925,1.0,4.288,5.925,1.0,96.991,96.916,1.0,1.183,0.01,1.0,2.809,3.38,0.958333,-9999,0.0,-9.609245625,1.0,72.8940051042,1.0,5.79609979167,1.0,333.127604167,1.0,396.476,1.0,4.321,4.868,5.333,5.796,6.665,7.932,1.0,1.0,1.0,1.0,1.0,1.0,24.094,19.553,23.435,33.474,1.0,1.0,1.0,1.0,-4.00323,1.0,10.9602,1.0,9.28474,6.19676,12.7252,0.882504,4.91931,-18.0827,1.0,-15.3184,-20.9948,-10.2237,3.0377,8.54279,9.0,1,29,19,29,19,2.37332,0.791667,0.226113,0.320841,2.40055,0.791667,0.22645,0.321078,2.1988,0.842708,0.0398671,1.95258,1.97902,2.02537,2.06259,2.41075,2.43426,2.64075,0.9375,0.833333,0.916667,0.833333,0.791667,0.791667,0.791667,2.62021,0.395129,1.0,0.273271,0.320611,1.77853,2.22607,0.473684,0.359224,0.67887,2.58496,0.402753,1.0,0.272959,0.320345,1.89862,2.2263,0.473684,0.361031,0.679828,2.14495,2.24961,2.33706,2.50228,2.56184,2.58496,2.62021,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.04062,1.11115,1.18462,1.4853,1.90925,2.26323,2.55009,0.578947,0.578947,0.578947,0.789474,0.473684,0.526316,0.473684,2.40676,2.20456,2.15077,0.0291611,1.67029,1.99557,2.11175,2.15192,2.243,2.26647,2.43661,-0.206824,-0.195988,-0.0466462,0.0373547,-0.406114,-0.262302,-0.203181,-0.0645676,0.114664,0.180858,0.20388,2.13567,9.22064,6.12461,0.542075,0.93893,2.13567,2.70903,3.95569,9.3022,9.31568,9.93638,0.490519,1.92838,1.41674,0.12169,0.153888,0.516526,0.680508,1.00253,2.05676,2.08426,2.53078,2.12723,1.0
20130117,5.437,1.0,4.531,0.511,1.0,6.821,0.992,1.0,0.084,-0.463,0.5,0.92,0.806,5.437,1.0,4.531,0.511,1.0,6.821,0.992,1.0,135.959,74.988,1.0,64.594,74.988,1.0,266.707,1.0,272.247,266.707,1.0,235.354,1.0,263.529,235.354,1.0,7.042,1.0,4.265,7.042,1.0,97.143,97.022,1.0,0.321,0.04,1.0,3.613,4.511,1.0,-9999,0.0,-3.91236520833,1.0,121.393639437,1.0,8.86687591667,1.0,335.839520833,1.0,399.526,1.0,4.166,4.736,5.248,5.719,6.607,7.902,1.0,1.0,1.0,1.0,1.0,1.0,23.907,19.565,23.13,33.03,1.0,1.0,1.0,1.0,-4.33021,1.0,9.29214,1.0,9.08341,5.25365,13.6827,0.854212,6.30646,-7.92201,1.0,-6.71097,-11.6651,-4.47899,3.2287,6.22909,10.0,1,29,19,29,19,1.53775,0.875,0.226363,0.381631,1.72661,0.854167,0.222745,0.379496,1.53204,0.883333,0.0410252,1.00709,1.14007,1.32883,1.65048,1.7453,1.75457,1.77046,0.979167,0.979167,0.916667,0.854167,0.854167,0.854167,0.854167,2.09377,0.644197,1.0,0.269164,0.312088,0.547855,1.50004,0.684211,0.367291,0.654359,2.06306,0.632244,1.0,0.267427,0.310591,1.05451,1.10224,0.631579,0.356995,0.648635,1.65309,1.773,1.80393,2.02988,2.05682,2.08891,2.09377,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.071406,0.0648438,0.263839,0.829714,1.1194,1.14795,1.26961,0.947368,0.947368,0.736842,0.631579,0.631579,0.578947,0.526316,2.5762,2.1546,2.1597,0.0294266,1.89493,1.9859,1.99174,2.14156,2.21423,2.31294,2.5762,0.411856,0.427983,0.631774,0.0561533,0.187206,0.232784,0.262694,0.548138,0.95011,1.03454,1.18438,3.11945,9.30193,6.41859,0.509952,0.961713,2.93686,3.71044,4.60945,9.38422,9.39781,10.024,0.884316,2.3447,1.78582,0.125264,0.254448,0.892433,1.20431,1.4795,2.44213,2.48454,2.85506,2.09313,1.0
20130118,3.462,1.0,2.483,1.379,1.0,4.958,2.998,1.0,1.437,0.6,1.329,2.716,1.915,3.462,1.0,2.483,1.379,1.0,4.958,2.998,1.0,137.495,97.799,1.0,87.061,97.799,1.0,241.408,1.0,256.529,241.408,1.0,218.622,1.0,244.968,218.622,1.0,5.196,1.0,4.538,5.196,1.0,97.17,97.197,1.0,0.0,0.0,1.0,1.706,1.008,1.0,0.160982,0.520833333333,4.35043958333,1.0,163.051765208,1.0,11.0139441667,1.0,322.461729167,1.0,411.807,1.0,3.523,4.272,5.068,5.597,6.542,7.868,1.0,1.0,1.0,1.0,1.0,1.0,23.815,19.556,22.854,32.645,1.0,1.0,1.0,1.0,-5.88354,1.0,4.57443,1.0,4.47168,2.58632,6.73585,1.44818,3.39985,13.5264,1.0,13.2226,7.64766,19.9176,3.95248,9.91727,10.0,1,29,19,29,17,1.78249,0.895833,0.237426,0.438237,1.88976,0.916667,0.235222,0.437047,1.88845,0.904167,0.0549183,1.1657,1.48655,1.72685,1.91478,2.1509,2.22325,2.31438,0.979167,1.0,0.958333,0.916667,0.895833,0.875,0.770833,2.73009,0.514348,1.0,0.278988,0.495247,0.172445,1.96976,0.736842,0.397963,0.520523,2.72808,0.529465,1.0,0.279209,0.495371,0.436666,1.85836,0.789474,0.386436,0.511764,1.67874,2.02801,2.42004,2.73009,2.81817,2.84639,2.95197,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.123449,0.284326,0.360079,0.578985,0.932636,0.955354,1.28982,0.947368,1.0,0.789474,0.947368,0.736842,0.736842,0.421053,2.29326,1.8198,1.88712,0.04109,1.56752,1.58557,1.60852,1.87789,1.98148,2.24423,2.32871,-0.0565422,-0.0699638,-0.00596886,0.0821143,-0.80057,-0.655729,-0.542378,-0.0401219,0.444243,0.582702,0.760642,3.84087,8.94025,6.32706,0.468755,0.900656,2.94182,3.77001,5.17223,9.01933,9.0324,9.63423,1.332,2.63508,2.06004,0.128845,0.33046,1.31936,1.37534,1.82054,2.73094,2.77965,3.12011,1.95697,1.0
20130119,1.644,1.0,1.031,0.872,1.0,2.579,1.003,1.0,2.428,2.312,0.269,2.605,0.465,1.644,1.0,1.031,0.872,1.0,2.579,1.003,1.0,139.085,15.887,1.0,16.173,15.887,1.0,302.648,1.0,328.802,302.648,1.0,268.466,1.0,330.308,268.466,1.0,2.607,1.0,3.399,2.607,1.0,96.84,97.111,1.0,6.874,0.02,1.0,1.044,0.825,1.0,0.156064666667,0.625,-3.13874027083,1.0,29.7078985833,1.0,1.949145375,1.0,319.491479167,1.0,422.626,1.0,3.345,4.04,4.825,5.368,6.446,7.832,1.0,1.0,1.0,1.0,1.0,1.0,23.736,19.532,22.653,32.13,1.0,1.0,1.0,1.0,-5.02844,1.0,0.839325,1.0,0.820471,0.474543,1.08289,0.438747,0.629181,-6.68251,1.0,-5.66095,-8.62175,-3.7782,3.15881,4.78222,10.0,1,29,19,29,19,3.44958,1.0,0.221147,0.769322,3.50515,1.0,0.222027,0.769575,3.16464,0.9875,0.104353,1.5547,2.15125,3.04348,3.47719,3.615,3.62496,3.73049,1.0,1.0,1.0,1.0,0.958333,0.958333,1.0,3.29222,0.435248,1.0,0.274521,0.821791,3.37294,0.807237,1.0,0.338058,0.704503,3.29707,0.433019,1.0,0.275749,0.822202,3.50084,0.896832,1.0,0.339149,0.705027,1.19987,1.82508,2.94072,3.31159,3.36572,3.37424,3.42724,1.0,1.0,1.0,1.0,0.931034,0.931034,1.0,1.96198,2.45153,2.67372,3.4713,3.68458,3.68772,3.85073,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.04973,1.74673,1.73354,0.0508358,1.265,1.2997,1.33669,1.79477,1.90316,1.94243,2.21411,-1.71735,-1.75842,-1.41937,0.131722,-2.40162,-2.35996,-2.3153,-1.62748,-0.834577,-0.411144,0.0201802,4.24886,8.60988,6.21976,0.436542,0.867374,3.41076,3.65494,5.51572,8.68604,8.69862,9.27822,0.942593,1.02361,0.852326,0.0657514,0.0546365,0.465891,0.501623,0.942593,1.11916,1.13635,1.48503,1.92101,1.0
20130120,1.521,1.0,1.317,0.892,1.0,1.832,0.76,1.0,4.43,3.895,1.101,5.246,0.711,1.521,1.0,1.317,0.892,1.0,1.832,0.76,1.0,140.729,13.247,1.0,18.467,13.247,1.0,320.578,1.0,337.486,320.578,1.0,281.835,1.0,340.563,281.835,1.0,0.812,1.0,2.42,0.812,1.0,96.696,96.913,1.0,8.62,9.76,1.0,0.725,0.921,1.0,0.171882580645,0.645833333333,10.9016186875,1.0,23.8915307083,1.0,1.54381341667,1.0,321.3396875,1.0,422.943,1.0,3.441,4.056,4.736,5.24,6.33,7.785,1.0,1.0,1.0,1.0,1.0,1.0,26.971,19.567,22.746,32.009,1.0,1.0,1.0,1.0,-4.7326,1.0,0.539892,1.0,0.527764,0.305247,0.696567,0.409619,0.501931,-3.98413,1.0,-3.89463,-5.14031,-2.25257,3.24369,3.88638,9.0,1,29,19,29,19,3.57894,1.0,0.220728,0.605467,3.66429,1.0,0.222297,0.606041,3.42544,0.977083,0.0878103,2.21078,2.74132,3.14286,3.65969,3.76563,3.86891,3.90959,1.0,1.0,1.0,1.0,1.0,0.895833,0.895833,3.56987,0.34808,1.0,0.273392,0.614165,3.2641,1.05235,1.0,0.338567,0.63156,3.56987,0.34808,1.0,0.275818,0.615249,3.4719,1.21317,1.0,0.340066,0.632365,2.00059,2.67595,3.1858,3.56987,3.73682,3.77587,3.77784,1.0,1.0,1.0,1.0,1.0,0.827586,0.827586,2.32857,2.58932,2.79211,3.39781,3.6556,3.6556,3.75162,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.14397,1.94193,1.8313,0.0626055,1.22991,1.26469,1.30059,1.94308,2.11954,2.15101,2.3439,-1.67778,-1.72237,-1.58557,0.127095,-2.81205,-2.6304,-2.47845,-1.54476,-0.964425,-0.861131,-0.29081,5.19664,8.58777,6.4329,0.413939,0.865147,3.62137,3.6667,6.43621,8.66373,8.67629,9.25439,1.07217,0.914744,0.800882,0.0601149,0.0455985,0.438738,0.448619,0.928794,1.00515,1.07217,1.35491,1.9401,1.0
