TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20051221,-7.272,1.0,-10.317,5.019,1.0,-3.357,6.705,1.0,-5.671,-8.414,2.463,-2.144,4.18,-7.272,1.0,-10.317,5.019,1.0,-3.357,6.705,1.0,226.324,180.133,1.0,153.123,180.133,1.0,151.235,1.0,166.843,151.235,1.0,158.059,1.0,173.832,158.059,1.0,3.237,1.0,4.118,3.237,1.0,60.175,60.175,0.0,0.0,0.0,1.0,3.331,1.797,1.0,0.121167,1.0,-3.04770833333,1.0,-9999,-9999,-3.919,1.0,6.1,1.0,-9999,1.0,3.06257,1.0,-9999,-9999,-9999,0.287035,-9999,26.3173,1.0,-9999,-9999,-9999,2.43072,-9999,-9999,-9999,27,21,27,21,0.0782795,1.0,0.0339259,0.0347894,0.0856315,1.0,0.0337701,0.0346374,0.0686864,0.975521,0.00127914,0.0598004,0.062874,0.0644794,0.0657719,0.0694345,0.0782795,0.0856315,0.9375,1.0,1.0,0.979167,0.979167,1.0,1.0,0.215954,0.123058,1.0,0.0414807,0.0430114,-0.105235,0.203927,1.0,0.0523414,0.0528714,0.228549,0.128806,1.0,0.0410501,0.0425962,-0.105235,0.203927,1.0,0.0524136,0.0529429,0.178592,0.191488,0.193022,0.200895,0.207137,0.214232,0.219939,0.888889,0.888889,0.925926,1.0,1.0,1.0,0.888889,-0.123006,-0.117743,-0.117073,-0.109768,-0.104099,-0.102809,-0.0854324,1.0,1.0,1.0,0.952381,0.952381,0.952381,1.0,0.223305,0.230056,0.225488,0.000872869,0.21277,0.220086,0.223305,0.226754,0.228712,0.228775,0.230056,0.168216,0.144425,0.156802,0.00169553,0.134076,0.144447,0.153924,0.161092,0.163003,0.163749,0.165838,0.127082,0.130975,0.132769,0.00328436,0.0873077,0.110547,0.121904,0.13031,0.152281,0.15339,0.15514,0.091896,0.0969693,0.100517,0.00243386,0.0698221,0.0898832,0.0909661,0.0968409,0.116102,0.116606,0.117508,-9999,-9999
20051222,-5.207,1.0,-7.196,1.666,1.0,-2.651,3.716,1.0,-6.348,-8.542,2.134,-3.528,3.89,-5.207,1.0,-7.196,1.666,1.0,-2.651,3.716,1.0,226.309,124.464,1.0,149.987,124.464,1.0,171.912,1.0,172.254,171.912,1.0,188.912,1.0,179.336,188.912,1.0,3.382,1.0,3.211,3.382,1.0,60.047,60.047,0.0,0.0,0.0,1.0,3.63,3.461,1.0,0.197121625,1.0,-23.7470833333,1.0,-9999,-9999,-2.912,1.0,6.1,1.0,-9999,1.0,3.36615,1.0,-9999,-9999,-9999,0.424896,-9999,12.5417,1.0,-9999,-9999,-9999,2.6613,-9999,-9999,-9999,27,21,27,21,0.1801,0.979167,0.0310401,0.0311138,0.180501,0.979167,0.0310927,0.0311663,0.179172,0.979167,0.000397623,0.171444,0.176845,0.17857,0.179576,0.180287,0.181127,0.18202,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,0.18699,0.087155,1.0,0.0393492,0.0395209,0.156277,0.164467,0.952381,0.0459876,0.0460584,0.187545,0.0874467,1.0,0.0394032,0.0395747,0.156445,0.164562,0.952381,0.0460835,0.0461541,0.177077,0.182863,0.185412,0.187579,0.189159,0.190224,0.190224,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.150301,0.152102,0.152112,0.155374,0.156778,0.157207,0.15756,0.952381,0.952381,0.952381,0.952381,0.952381,0.952381,0.952381,0.237375,0.244051,0.242444,0.00085185,0.22968,0.239271,0.23968,0.243455,0.244389,0.247559,0.249054,0.0636864,0.0635501,0.0632715,0.000599639,0.0582363,0.0599354,0.0604756,0.0637332,0.0657994,0.0667558,0.067327,0.123253,0.123566,0.123373,0.00141497,0.101273,0.113607,0.120141,0.123253,0.130768,0.131465,0.131837,0.0190961,0.0201509,0.0208872,0.000505943,0.0145055,0.0186767,0.0189024,0.0201241,0.0241273,0.0242326,0.024418,-9999,-9999
20051223,-6.656,1.0,-8.964,3.897,1.0,-3.689,5.937,1.0,-7.412,-9.719,2.237,-4.445,3.758,-6.656,1.0,-8.964,3.897,1.0,-3.689,5.937,1.0,226.35,179.167,1.0,151.429,179.167,1.0,152.175,1.0,174.542,152.175,1.0,160.056,1.0,181.664,160.056,1.0,3.209,1.0,2.992,3.209,1.0,59.81,59.81,0.0,0.0,0.0,1.0,3.02,2.56,1.0,0.15879675,1.0,-3.57120833333,1.0,-9999,-9999,-3.776,1.0,6.1,1.0,-9999,1.0,3.85368,1.0,-9999,-9999,-9999,0.405362,-9999,25.2367,1.0,-9999,-9999,-9999,2.55107,-9999,-9999,-9999,27,21,27,21,0.165227,1.0,0.0339893,0.0345825,0.165749,1.0,0.0340702,0.034662,0.156081,0.999479,0.00102738,0.147068,0.149836,0.150768,0.155595,0.158959,0.162592,0.166009,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.214959,0.0541673,1.0,0.0405298,0.0411436,0.0875573,0.178867,1.0,0.0537535,0.0544291,0.215743,0.0542086,1.0,0.0406551,0.0412671,0.0876988,0.178989,1.0,0.0538453,0.0545198,0.185205,0.196805,0.20178,0.204123,0.206021,0.210966,0.215321,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0688522,0.0706003,0.0708998,0.0832811,0.0862263,0.0876988,0.108763,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.218115,0.222167,0.220247,0.000726154,0.208723,0.216065,0.218255,0.219548,0.223282,0.225093,0.226668,0.066062,0.0564182,0.0641661,0.00149674,0.0492946,0.0549153,0.0594493,0.0643225,0.0741765,0.0744543,0.0750774,0.130025,0.127993,0.126264,0.000624127,0.116437,0.120574,0.125999,0.127121,0.128387,0.129508,0.130025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
20051224,-6.617,1.0,-8.775,2.434,1.0,-3.842,4.366,1.0,-8.622,-10.663,2.004,-5.998,3.887,-6.617,1.0,-8.775,2.434,1.0,-3.842,4.366,1.0,226.446,180.916,1.0,153.733,180.916,1.0,155.508,1.0,172.327,155.508,1.0,161.767,1.0,179.41,161.767,1.0,2.928,1.0,2.817,2.928,1.0,59.736,59.736,0.0,0.044,0.0,1.0,2.889,2.792,1.0,0.182158479167,1.0,0.596875,1.0,-9999,-9999,-3.316,1.0,6.2,1.0,-9999,1.0,4.10927,1.0,-9999,-9999,-9999,0.441228,-9999,33.938,1.0,-9999,-9999,-9999,2.54848,-9999,-9999,-9999,27,21,27,21,0.139824,0.979167,0.0314733,0.0325979,0.144217,0.979167,0.0321987,0.0332989,0.136681,0.978646,0.00145138,0.125773,0.126556,0.127935,0.139824,0.141719,0.143533,0.151342,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,0.20646,0.130015,1.0,0.037834,0.0386215,0.0425297,0.213247,0.952381,0.0493918,0.0501101,0.213986,0.131528,1.0,0.0394456,0.0402015,0.0425297,0.213247,0.952381,0.0495761,0.0502916,0.192027,0.195648,0.198281,0.201861,0.209514,0.211166,0.21769,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0258279,0.0259048,0.0260966,0.0411958,0.0424393,0.0428119,0.0652513,0.952381,0.952381,0.952381,0.952381,0.952381,0.952381,0.952381,0.215055,0.217596,0.215949,0.000919475,0.204567,0.208522,0.212037,0.216927,0.219406,0.222405,0.224017,0.0795281,0.0733792,0.0792683,0.00220542,0.0484469,0.0625089,0.0703179,0.07931,0.0934176,0.0947204,0.0951708,0.16831,0.166041,0.164114,0.000796751,0.152223,0.156606,0.164383,0.16548,0.167209,0.167813,0.16831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
20051225,-7.789,1.0,-9.487,1.794,1.0,-5.607,1.769,1.0,-9.927,-11.786,1.848,-7.538,3.051,-7.789,1.0,-9.487,1.794,1.0,-5.607,1.769,1.0,226.598,137.317,1.0,146.952,137.317,1.0,192.065,1.0,172.693,192.065,1.0,170.686,1.0,179.782,170.686,1.0,2.532,1.0,2.577,2.532,1.0,59.841,59.841,0.0,0.193,0.0,1.0,2.323,4.645,1.0,0.266691583333,1.0,6.14997916667,1.0,-9999,-9999,-3.276,1.0,6.0,1.0,-9999,1.0,3.13495,1.0,-9999,-9999,-9999,0.345647,-9999,31.1522,1.0,-9999,-9999,-9999,2.62093,-9999,-9999,-9999,27,21,27,21,0.149704,0.979167,0.0300803,0.0312011,0.15734,0.979167,0.0313407,0.0324179,0.154406,0.978646,0.0014001,0.134709,0.148433,0.149327,0.153737,0.156877,0.165007,0.17178,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,0.227212,0.0838637,1.0,0.0376179,0.0393579,0.0376117,0.116987,0.952381,0.0452828,0.0454259,0.239494,0.0831135,1.0,0.040095,0.0417318,0.0386391,0.11867,0.952381,0.0459117,0.0460529,0.200804,0.225958,0.227629,0.231801,0.235923,0.249104,0.260061,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0336235,0.0361162,0.0361162,0.0376802,0.042662,0.043322,0.0481066,0.952381,0.952381,0.952381,0.952381,0.952381,0.952381,0.952381,0.200988,0.201531,0.198157,0.00122546,0.184117,0.186977,0.190204,0.201559,0.203752,0.204027,0.20552,0.0541951,0.0441914,0.0437516,0.00123029,0.0332885,0.0344358,0.036176,0.0443099,0.0502727,0.0529823,0.0547002,0.170469,0.174438,0.169177,0.00121453,0.152566,0.157048,0.166205,0.171815,0.173888,0.174767,0.176547,0.00410686,0.0174602,0.011602,0.00104088,0.00410686,0.00414268,0.00458008,0.0174536,0.0174867,0.0174919,0.0174995,-9999,-9999
20051226,-11.272,1.0,-13.623,3.193,1.0,-8.249,4.863,1.0,-11.023,-13.027,3.755,-8.447,4.268,-11.272,1.0,-13.623,3.193,1.0,-8.249,4.863,1.0,226.806,181.532,1.0,159.621,181.532,1.0,128.467,1.0,145.67,128.467,1.0,141.279,1.0,152.294,141.279,1.0,2.168,1.0,3.142,2.168,1.0,60.137,60.137,0.0,0.0,0.0,1.0,1.761,2.211,1.0,0.163325520833,1.0,-9.528125,1.0,-9999,-9999,-4.661,1.0,5.7,1.0,-9999,1.0,3.28603,1.0,-9999,-9999,-9999,0.256792,-9999,36.6501,1.0,-9999,-9999,-9999,2.71715,-9999,-9999,-9999,27,21,27,21,0.092762,0.979167,0.0307094,0.0314857,0.0991877,0.979167,0.0313884,0.0321482,0.0938868,0.977083,0.00154271,0.0758972,0.0852914,0.0914036,0.0938935,0.0953139,0.0991877,0.104937,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,0.148038,0.0430879,1.0,0.039148,0.0414986,0.0139854,0.140435,0.952381,0.0451876,0.0481621,0.158936,0.059187,1.0,0.0399973,0.0423007,0.0141272,0.140639,0.952381,0.0462097,0.0491224,0.137377,0.148172,0.149997,0.154728,0.171521,0.175709,0.178632,1.0,0.888889,1.0,1.0,1.0,1.0,1.0,-0.0220298,-0.0191997,-0.0190993,0.0112372,0.0126738,0.0141272,0.0240147,0.952381,0.952381,0.952381,0.952381,0.952381,0.952381,0.952381,0.166078,0.164898,0.156833,0.00169917,0.139527,0.141788,0.14532,0.159421,0.166058,0.166078,0.168117,0.0719989,0.0657099,0.0629461,0.00249056,0.0344565,0.0445456,0.0511093,0.0646826,0.0730547,0.0797354,0.0901215,0.131245,0.145326,0.134886,0.00183774,0.113252,0.117768,0.126695,0.140924,0.14365,0.145326,0.147044,0.014827,0.0630005,0.041865,0.00375522,0.014827,0.0149561,0.0165316,0.0629765,0.0630954,0.0631143,0.0631416,-9999,-9999
20051227,-10.552,1.0,-13.432,4.739,1.0,-6.85,5.871,1.0,-8.885,-11.911,4.372,-4.995,5.31,-10.552,1.0,-13.432,4.739,1.0,-6.85,5.871,1.0,227.07,164.386,1.0,156.092,164.386,1.0,149.515,1.0,160.69,149.515,1.0,153.778,1.0,167.573,153.778,1.0,2.308,1.0,3.762,2.308,1.0,60.141,60.141,0.0,0.0,0.0,1.0,1.956,1.014,1.0,0.0915579166667,1.0,-5.59729166667,1.0,-9999,-9999,-5.495,1.0,5.6,1.0,-9999,1.0,3.12434,1.0,-9999,-9999,-9999,0.258444,-9999,27.7344,1.0,-9999,-9999,-9999,2.63587,-9999,-9999,-9999,27,21,27,21,0.118604,0.979167,0.0308091,0.0319992,0.120985,0.979167,0.0320757,0.0332205,0.113518,0.967708,0.00164015,0.100203,0.103694,0.106254,0.112995,0.115747,0.120985,0.137068,0.979167,0.979167,0.958333,0.979167,0.979167,0.979167,0.958333,0.157259,0.0578175,1.0,0.0393894,0.0424625,0.0590496,0.13347,0.952381,0.0451698,0.0465959,0.161339,0.0626932,1.0,0.0416227,0.044542,0.0590496,0.13347,0.952381,0.0461265,0.0475238,0.12838,0.138088,0.138289,0.157563,0.167636,0.169808,0.186748,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.033209,0.0361706,0.0361706,0.0564952,0.0575962,0.0590496,0.0618041,0.952381,0.952381,0.952381,0.904762,0.952381,0.952381,0.904762,0.17012,0.169367,0.15902,0.0018506,0.140474,0.142296,0.144495,0.163301,0.165367,0.17012,0.172463,0.0572615,0.0483813,0.0455024,0.00253567,0.00566265,0.0301493,0.0397398,0.0483813,0.0576977,0.0593813,0.0687492,0.116685,0.143362,0.128281,0.00248511,0.104861,0.107996,0.114051,0.138213,0.14167,0.143362,0.144615,0.0219304,0.0932021,0.0619332,0.0055557,0.0219304,0.0221216,0.0244537,0.0931665,0.0933426,0.0933706,0.0934112,-9999,-9999
20051228,-7.582,1.0,-9.818,5.135,1.0,-4.706,5.496,1.0,-7.23,-9.733,2.354,-4.012,4.359,-7.582,1.0,-9.818,5.135,1.0,-4.706,5.496,1.0,227.39,153.092,1.0,150.047,153.092,1.0,182.121,1.0,175.532,182.121,1.0,164.508,1.0,182.67,164.508,1.0,2.877,1.0,3.658,2.877,1.0,59.911,59.911,0.0,0.054,0.0,1.0,3.016,1.556,1.0,0.113013666667,1.0,6.8498125,1.0,-9999,-9999,-4.413,1.0,5.9,1.0,-9999,1.0,2.90096,1.0,-9999,-9999,-9999,0.448063,-9999,27.2728,1.0,-9999,-9999,-9999,2.43567,-9999,-9999,-9999,27,21,27,21,0.0847059,0.916667,0.0296389,0.0305822,0.0879894,0.916667,0.0302107,0.0311367,0.0861176,0.925521,0.00131493,0.0696113,0.0792144,0.0804741,0.084938,0.0919436,0.0942886,0.095562,0.9375,0.9375,0.9375,0.916667,0.916667,0.916667,0.916667,0.136119,0.0420518,1.0,0.0373088,0.0384677,0.011565,0.173459,0.809524,0.0442825,0.0445511,0.141014,0.0488368,1.0,0.0380974,0.0392329,0.0125037,0.174329,0.809524,0.0450407,0.0453048,0.116649,0.131946,0.133856,0.139124,0.14667,0.150688,0.152803,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00334957,0.00417174,0.00515321,0.0120169,0.0134861,0.0139409,0.0140262,0.857143,0.857143,0.857143,0.809524,0.809524,0.809524,0.809524,0.193877,0.194066,0.181858,0.00215869,0.161199,0.161514,0.164782,0.183964,0.192804,0.194101,0.196721,0.101379,0.106077,0.0957407,0.00148345,0.079298,0.0839821,0.0878852,0.0972422,0.101872,0.106417,0.106831,0.111262,0.154836,0.133822,0.00349914,0.107265,0.109142,0.111035,0.150943,0.153491,0.154836,0.155524,0.0282824,0.120186,0.0798653,0.00716406,0.0282824,0.0285289,0.0315355,0.120141,0.120368,0.120404,0.120456,-9999,-9999
20051229,-4.875,1.0,-6.071,1.864,1.0,-3.336,3.36,1.0,-8.381,-10.686,1.752,-5.416,3.537,-4.875,1.0,-6.071,1.864,1.0,-3.336,3.36,1.0,227.766,155.738,1.0,158.449,155.738,1.0,183.91,1.0,163.851,183.91,1.0,177.407,1.0,170.788,177.407,1.0,2.814,1.0,3.242,2.814,1.0,59.882,59.882,0.0,0.162,0.0,1.0,3.269,3.367,1.0,0.234085229167,1.0,3.58825,1.0,-9999,-9999,-2.422,1.0,6.2,1.0,-9999,1.0,6.36477,1.0,-9999,-9999,-9999,0.564178,-9999,24.7893,1.0,-9999,-9999,-9999,2.91012,-9999,-9999,-9999,27,21,27,21,0.155746,0.979167,0.028781,0.0295502,0.159577,0.979167,0.0292051,0.0299635,0.154901,0.979167,0.000920707,0.144409,0.146271,0.146504,0.157368,0.158888,0.159668,0.160783,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,0.21585,0.101229,1.0,0.0362678,0.0380161,0.0655269,0.138682,0.952381,0.0429464,0.0429518,0.220926,0.102084,1.0,0.0367981,0.0385224,0.0674391,0.141548,0.952381,0.0435851,0.0435904,0.195484,0.198583,0.198792,0.21788,0.220203,0.221375,0.222839,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0655269,0.0662085,0.0662629,0.0667421,0.0671029,0.0675686,0.0676372,0.952381,0.952381,0.952381,0.952381,0.952381,0.952381,0.952381,0.217046,0.217046,0.201527,0.00280281,0.175806,0.176394,0.178702,0.199627,0.217475,0.217695,0.219801,0.0393709,0.0574697,0.0466261,0.00199095,0.0297008,0.0306126,0.0321976,0.042634,0.0589084,0.0590572,0.0609137,0.101756,0.145238,0.126414,0.00331586,0.101756,0.101929,0.103608,0.144098,0.145041,0.145338,0.146163,0.036983,0.112667,0.0803539,0.0058818,0.036983,0.0373055,0.0412437,0.112614,0.1137,0.11384,0.11416,-9999,-9999
20051230,-8.95,1.0,-11.817,4.443,1.0,-5.264,6.415,1.0,-5.524,-8.896,3.142,-1.189,4.574,-8.95,1.0,-11.817,4.443,1.0,-5.264,6.415,1.0,228.196,182.434,1.0,161.46,182.434,1.0,141.931,1.0,152.109,141.931,1.0,152.518,1.0,158.845,152.518,1.0,2.684,1.0,4.869,2.684,1.0,60.048,60.048,0.0,0.0,0.0,1.0,3.552,1.393,1.0,0.111873854167,1.0,-4.71541666667,1.0,-9999,-9999,-4.457,1.0,5.9,1.0,-9999,1.0,4.18774,1.0,-9999,-9999,-9999,0.30771,-9999,33.7145,1.0,-9999,-9999,-9999,2.84359,-9999,-9999,-9999,27,21,27,21,0.0897318,0.958333,0.0296825,0.0370883,0.113244,0.958333,0.0305785,0.0378093,0.105439,0.947917,0.00322187,0.0759903,0.0806487,0.0834705,0.113244,0.123437,0.125123,0.126878,0.9375,0.9375,0.9375,0.958333,0.958333,0.958333,0.958333,0.141537,0.0508794,1.0,0.0377945,0.0498117,0.0156689,0.192436,0.904762,0.04374,0.0443389,0.181817,0.177283,1.0,0.0395461,0.0511535,0.0156689,0.192436,0.904762,0.0441724,0.0447656,0.125426,0.135339,0.140094,0.181817,0.197008,0.200232,0.203239,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00363132,0.00363132,0.0037328,0.0159275,0.0181576,0.0181576,0.0192831,0.857143,0.857143,0.857143,0.904762,0.904762,0.904762,0.857143,0.190144,0.188015,0.162014,0.00351114,0.132401,0.134612,0.136505,0.165109,0.176047,0.189816,0.190785,0.0679724,0.0747713,0.0565752,0.00204783,0.031151,0.046071,0.0474517,0.054948,0.0688882,0.0691404,0.0741284,0.0686915,0.0846354,0.0784548,0.00125783,0.0682141,0.068819,0.0703088,0.0838906,0.0856031,0.0860524,0.0867166,0.0528605,0.0782265,0.0700194,0.00195106,0.0528605,0.0533209,0.0589373,0.0779719,0.0813197,0.0816318,0.0825334,-9999,-9999
20051231,-5.583,1.0,-9.746,5.848,1.0,-0.232,7.692,1.0,-4.0,-7.318,2.564,0.267,4.317,-5.583,1.0,-9.746,5.848,1.0,-0.232,7.692,1.0,228.681,184.996,1.0,160.609,184.996,1.0,144.124,1.0,157.963,144.124,1.0,154.004,1.0,164.799,154.004,1.0,4.103,1.0,5.249,4.103,1.0,60.212,60.212,0.0,0.0,0.0,0.979167,3.849,2.908,0.979167,0.174915255319,0.979166666667,-6.15382978723,0.979166666667,-9999,-9999,-4.464,1.0,6.0,1.0,-9999,1.0,3.32703,1.0,-9999,-9999,-9999,0.268178,-9999,23.2173,1.0,-9999,-9999,-9999,2.74768,-9999,-9999,-9999,27,21,27,21,0.101611,0.958333,0.0291151,0.0297253,0.104845,0.958333,0.0296152,0.0302153,0.105163,0.956771,0.00142274,0.0928537,0.0978953,0.0988832,0.105565,0.1083,0.10988,0.115924,0.958333,0.958333,0.958333,0.958333,0.958333,0.958333,0.958333,0.15887,0.0732028,1.0,0.0369095,0.0378606,0.0195502,0.215675,0.904762,0.0431348,0.0431991,0.164409,0.0794742,1.0,0.0376512,0.038584,0.0195502,0.215675,0.904762,0.0437229,0.0437863,0.147906,0.154776,0.156564,0.164538,0.169031,0.171642,0.182957,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0138368,0.0165053,0.016629,0.0201068,0.02097,0.0212182,0.0213418,0.904762,0.904762,0.904762,0.904762,0.904762,0.904762,0.904762,0.227773,0.226964,0.19458,0.00464378,0.160996,0.163227,0.164974,0.191815,0.219786,0.227605,0.228025,0.0671023,0.12212,0.0894175,0.00439251,0.0501672,0.0588275,0.0653321,0.0752435,0.113306,0.121658,0.12212,0.0669085,0.0746685,0.0744461,0.000640777,0.0669085,0.067439,0.0733306,0.0747617,0.0778647,0.0780561,0.0786146,0.0577391,0.0562286,0.0606659,0.000514324,0.0558859,0.0577236,0.0581087,0.0601788,0.0617176,0.064376,0.0661569,-9999,-9999
