TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20130113,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.824,0.977,3.008,5.198,3.454,2.824,0.0,0.977,3.008,0.0,5.198,3.454,0.0,185.747,282.142,0.604167,132.631,132.631,0.604167,-9999,-9999,231.542,231.542,0.0,-9999,-9999,242.714,242.714,0.0,-9999,-9999,3.435,3.435,0.0,102.472,102.472,0.0,0.0,0.0,0.0,3.296,3.296,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,124.63,0.0,106.345,-9999,-9999,-9999,-9999,17.1001,0.0,14.5414,-9999,-9999,-9999,-9999,11.0,3,27,21,0,0,-7.66909,0.0,-9999,-9999,-7.75296,0.0,-9999,-9999,-7.72294,0.0,0.075304,-8.22169,-8.22169,-8.22169,-7.83639,-7.39841,-7.24382,-6.84752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.49857,4.67701,0.0,-9999,-9999,-21.3903,4.77596,0.0,-9999,-9999,3.35489,4.84223,0.0,-9999,-9999,-21.3903,4.77596,0.0,-9999,-9999,3.18277,3.18277,3.18277,3.40912,3.51525,3.52404,3.54075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.2014,-22.2014,-22.2014,-21.574,-20.8034,-20.475,-19.6078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55663,4.5673,4.49416,0.014152,4.37254,4.39346,4.41437,4.48163,4.54008,4.59814,4.60471,12.4054,12.3203,12.2171,0.0727003,11.2339,11.6794,11.844,12.2738,12.6152,12.6869,12.7232,2.6953,2.671,2.41057,0.0803925,1.74643,1.74696,1.80623,2.6953,2.79026,2.90573,2.92818,8.00905,8.04436,7.07527,0.183659,5.56647,5.57194,5.61368,7.81087,8.0206,8.02938,8.04988,-9999,-9999
20130114,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.386,1.739,2.423,5.503,3.468,3.386,0.0,1.739,2.423,0.0,5.503,3.468,0.0,187.045,280.042,0.604167,131.144,131.144,0.604167,-9999,-9999,243.174,243.174,0.0,-9999,-9999,256.888,256.888,0.0,-9999,-9999,3.784,3.784,0.0,103.013,103.013,0.0,0.0,0.0,0.0,3.121,3.121,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,121.645,0.0,103.752,-9999,-9999,-9999,-9999,7.74575,0.0,6.5838,-9999,-9999,-9999,-9999,11.0,3,27,21,0,0,-7.60806,0.0,-9999,-9999,-7.62946,0.0,-9999,-9999,-7.68334,0.0,0.0210843,-7.81899,-7.81899,-7.81899,-7.6901,-7.60806,-7.58741,-7.52229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.51662,5.06226,0.0,-9999,-9999,-21.2791,5.37769,0.0,-9999,-9999,3.47997,5.04276,0.0,-9999,-9999,-21.2791,5.37769,0.0,-9999,-9999,3.3271,3.35471,3.35471,3.44278,3.47997,3.51662,3.56899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.6487,-21.6487,-21.6487,-21.342,-21.1503,-21.0573,-20.9439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.65901,4.66931,4.59992,0.0138301,4.47951,4.49978,4.5236,4.589,4.64304,4.70059,4.70692,12.329,12.2988,12.2833,0.0185821,12.014,12.1714,12.2269,12.3088,12.3658,12.3948,12.4264,2.82756,2.80369,2.52474,0.0844065,1.82763,1.8284,1.88772,2.82756,2.91976,3.04079,3.06458,7.94523,7.98057,7.01561,0.18277,5.51446,5.51991,5.56138,7.74133,7.95721,7.96546,7.98599,-9999,-9999
20130115,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.018,2.901,2.577,7.741,3.954,5.018,0.0,2.901,2.577,0.0,7.741,3.954,0.0,188.396,282.474,0.604167,131.717,131.717,0.604167,-9999,-9999,255.959,255.959,0.0,-9999,-9999,272.466,272.466,0.0,-9999,-9999,3.06,3.06,0.0,103.34,103.34,0.0,0.0,0.0,0.0,2.163,2.163,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,122.705,0.0,104.609,-9999,-9999,-9999,-9999,1.96785,0.0,1.67189,-9999,-9999,-9999,-9999,11.0,3,27,21,0,0,-7.20141,0.0,-9999,-9999,-7.23025,0.0,-9999,-9999,-7.2548,0.0,0.0377508,-7.52377,-7.50215,-7.50215,-7.24823,-7.06481,-7.04124,-6.91028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.43326,5.1524,0.0,-9999,-9999,-20.2762,4.20922,0.0,-9999,-9999,3.3006,5.30694,0.0,-9999,-9999,-20.1691,4.24562,0.0,-9999,-9999,3.1858,3.34189,3.38762,3.42828,3.55155,3.56039,3.56477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.9275,-20.9275,-20.9275,-20.3413,-20.1274,-20.1004,-19.7984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.95542,4.96427,4.90931,0.0125221,4.7958,4.81261,4.84667,4.90422,4.94771,4.99667,5.00211,12.2139,12.1945,12.1641,0.0354083,11.7077,11.9024,12.0376,12.2035,12.3364,12.3885,12.419,3.33999,3.32187,2.95828,0.100214,2.13215,2.13421,2.19371,3.33999,3.42479,3.54717,3.57588,7.97758,8.01304,7.04444,0.183468,5.53752,5.54299,5.58463,7.77341,7.9896,7.99789,8.01849,-9999,-9999
20130116,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.107,3.776,2.338,9.105,3.931,6.107,0.0,3.776,2.338,0.0,9.105,3.931,0.0,189.8,282.142,0.604167,134.453,134.453,0.604167,-9999,-9999,255.018,255.018,0.0,-9999,-9999,271.32,271.32,0.0,-9999,-9999,3.157,3.157,0.0,103.067,103.067,0.0,0.0,0.0,0.0,2.314,2.314,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,124.63,0.0,106.201,-9999,-9999,-9999,-9999,17.1001,0.0,14.5217,-9999,-9999,-9999,-9999,11.0,3,27,21,0,0,-7.66909,0.0,-9999,-9999,-7.75296,0.0,-9999,-9999,-7.72294,0.0,0.075304,-8.22169,-8.22169,-8.22169,-7.83639,-7.39841,-7.24382,-6.84752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.49857,4.67701,0.0,-9999,-9999,-21.3903,4.77596,0.0,-9999,-9999,3.35489,4.84223,0.0,-9999,-9999,-21.3903,4.77596,0.0,-9999,-9999,3.18277,3.18277,3.18277,3.40912,3.51525,3.52404,3.54075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.2014,-22.2014,-22.2014,-21.574,-20.8034,-20.475,-19.6078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1526,5.16047,5.11518,0.0116935,5.00507,5.02082,5.06172,5.114,5.1526,5.1936,5.19845,12.9981,12.9134,12.8381,0.0716687,11.8954,12.3171,12.4779,12.8675,13.2425,13.3171,13.3444,3.68742,3.67349,3.25166,0.111033,2.33795,2.34092,2.39671,3.68742,3.77445,3.88937,3.92111,8.0957,8.13114,7.15458,0.185164,5.63314,5.63863,5.68076,7.9014,8.10621,8.1162,8.13677,-9999,-9999
20130117,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.331,3.341,3.02,10.175,5.087,6.331,0.0,3.341,3.02,0.0,10.175,5.087,0.0,191.256,280.042,0.604167,138.352,138.352,0.604167,-9999,-9999,252.503,252.503,0.0,-9999,-9999,268.255,268.255,0.0,-9999,-9999,3.302,3.302,0.0,102.504,102.504,0.0,0.0,0.0,0.0,3.069,3.069,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,121.645,0.0,103.612,-9999,-9999,-9999,-9999,7.74575,0.0,6.59747,-9999,-9999,-9999,-9999,11.0,3,27,21,0,0,-7.60806,0.0,-9999,-9999,-7.62946,0.0,-9999,-9999,-7.68334,0.0,0.0210843,-7.81899,-7.81899,-7.81899,-7.6901,-7.60806,-7.58741,-7.52229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.51662,5.06226,0.0,-9999,-9999,-21.2791,5.37769,0.0,-9999,-9999,3.47997,5.04276,0.0,-9999,-9999,-21.2791,5.37769,0.0,-9999,-9999,3.3271,3.35471,3.35471,3.44278,3.47997,3.51662,3.56899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.6487,-21.6487,-21.6487,-21.342,-21.1503,-21.0573,-20.9439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.18964,5.19711,5.15584,0.0113055,5.04815,5.06775,5.10637,5.1561,5.18964,5.23028,5.23489,12.8563,12.8266,12.8392,0.0171075,12.6182,12.744,12.7666,12.843,12.9018,12.9563,12.9822,3.85215,3.84312,3.38475,0.116385,2.42853,2.43221,2.48241,3.85215,3.9372,4.04232,4.06891,8.2597,8.29505,7.30818,0.1874,5.7675,5.77303,5.81582,8.08061,8.26662,8.28045,8.30095,-9999,-9999
20130118,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.699,3.574,3.048,10.717,5.192,6.699,0.0,3.574,3.048,0.0,10.717,5.192,0.0,192.763,282.474,0.604167,138.032,138.032,0.604167,-9999,-9999,256.434,256.434,0.0,-9999,-9999,273.045,273.045,0.0,-9999,-9999,3.332,3.332,0.0,102.385,102.385,0.0,0.0,0.0,0.0,2.622,2.622,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,122.705,0.0,104.489,-9999,-9999,-9999,-9999,1.96785,0.0,1.67572,-9999,-9999,-9999,-9999,11.0,3,27,21,0,0,-7.20141,0.0,-9999,-9999,-7.23025,0.0,-9999,-9999,-7.2548,0.0,0.0377508,-7.52377,-7.50215,-7.50215,-7.24823,-7.06481,-7.04124,-6.91028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.43326,5.1524,0.0,-9999,-9999,-20.2762,4.20922,0.0,-9999,-9999,3.3006,5.30694,0.0,-9999,-9999,-20.1691,4.24562,0.0,-9999,-9999,3.1858,3.34189,3.38762,3.42828,3.55155,3.56039,3.56477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.9275,-20.9275,-20.9275,-20.3413,-20.1274,-20.1004,-19.7984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25556,5.26266,5.22502,0.0110048,5.11901,5.13871,5.17903,5.22672,5.25556,5.29607,5.30045,12.512,12.4929,12.4798,0.0346274,12.0535,12.2366,12.3373,12.5019,12.657,12.7099,12.7346,3.98763,3.98086,3.49791,0.120681,2.50732,2.51142,2.55938,3.98763,4.07292,4.17488,4.19881,8.25346,8.28892,7.30106,0.187536,5.75942,5.76496,5.80776,8.07098,8.26107,8.27422,8.29479,-9999,-9999
20130119,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.884,3.699,3.164,10.98,5.326,6.884,0.0,3.699,3.164,0.0,10.98,5.326,0.0,194.321,282.142,0.604167,139.955,139.955,0.604167,-9999,-9999,256.654,256.654,0.0,-9999,-9999,273.313,273.313,0.0,-9999,-9999,3.496,3.496,0.0,102.441,102.441,0.0,0.0,0.0,0.0,2.626,2.626,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,124.63,0.0,106.103,-9999,-9999,-9999,-9999,17.1001,0.0,14.5581,-9999,-9999,-9999,-9999,11.0,3,27,21,0,0,-7.66909,0.0,-9999,-9999,-7.75296,0.0,-9999,-9999,-7.72294,0.0,0.075304,-8.22169,-8.22169,-8.22169,-7.83639,-7.39841,-7.24382,-6.84752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.49857,4.67701,0.0,-9999,-9999,-21.3903,4.77596,0.0,-9999,-9999,3.35489,4.84223,0.0,-9999,-9999,-21.3903,4.77596,0.0,-9999,-9999,3.18277,3.18277,3.18277,3.40912,3.51525,3.52404,3.54075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.2014,-22.2014,-22.2014,-21.574,-20.8034,-20.475,-19.6078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28842,5.29533,5.25965,0.0108425,5.15459,5.17375,5.21554,5.26225,5.28842,5.32884,5.3331,13.1328,13.0483,12.9826,0.0713779,12.0535,12.4672,12.6266,13.0022,13.3901,13.4647,13.4887,4.06212,4.05676,3.55975,0.123061,2.55021,2.55454,2.60104,4.05985,4.14734,4.24654,4.26936,8.33561,8.37105,7.37778,0.188697,5.8262,5.83176,5.87489,8.16025,8.34152,8.3565,8.37705,-9999,-9999
20130120,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.834,3.747,2.907,10.803,5.308,6.834,0.0,3.747,2.907,0.0,10.803,5.308,0.0,195.929,280.042,0.604167,142.419,142.419,0.604167,-9999,-9999,253.458,253.458,0.0,-9999,-9999,269.419,269.419,0.0,-9999,-9999,3.613,3.613,0.0,102.376,102.376,0.0,0.0,0.0,0.0,2.686,2.686,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,121.645,0.0,103.892,-9999,-9999,-9999,-9999,7.74575,0.0,6.61535,-9999,-9999,-9999,-9999,11.0,3,27,21,0,0,-7.60806,0.0,-9999,-9999,-7.62946,0.0,-9999,-9999,-7.68334,0.0,0.0210843,-7.81899,-7.81899,-7.81899,-7.6901,-7.60806,-7.58741,-7.52229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.51662,5.06226,0.0,-9999,-9999,-21.2791,5.37769,0.0,-9999,-9999,3.47997,5.04276,0.0,-9999,-9999,-21.2791,5.37769,0.0,-9999,-9999,3.3271,3.35471,3.35471,3.44278,3.47997,3.51662,3.56899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.6487,-21.6487,-21.6487,-21.342,-21.1503,-21.0573,-20.9439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.27983,5.28682,5.25035,0.0109139,5.14483,5.16422,5.20546,5.25251,5.27983,5.32032,5.32462,12.946,12.9163,12.9337,0.0169061,12.7209,12.8408,12.8657,12.9327,12.9923,13.0524,13.0767,4.03068,4.02448,3.53418,0.122037,2.53272,2.53692,2.58438,4.03068,4.11619,4.21759,4.24078,8.44048,8.47589,7.47573,0.190178,5.91146,5.91704,5.96061,8.27419,8.44425,8.46154,8.48206,-9999,-9999
20130121,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.311,4.154,3.62,11.371,5.616,7.311,0.0,4.154,3.62,0.0,11.371,5.616,0.0,197.585,282.474,0.604167,143.547,143.547,0.604167,-9999,-9999,254.329,254.329,0.0,-9999,-9999,270.48,270.48,0.0,-9999,-9999,4.125,4.125,0.0,102.14,102.14,0.0,0.0,0.0,0.0,2.065,2.065,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,122.705,0.0,105.131,-9999,-9999,-9999,-9999,1.96785,0.0,1.68601,-9999,-9999,-9999,-9999,11.0,3,27,21,0,0,-7.20141,0.0,-9999,-9999,-7.23025,0.0,-9999,-9999,-7.2548,0.0,0.0377508,-7.52377,-7.50215,-7.50215,-7.24823,-7.06481,-7.04124,-6.91028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.43326,5.1524,0.0,-9999,-9999,-20.2762,4.20922,0.0,-9999,-9999,3.3006,5.30694,0.0,-9999,-9999,-20.1691,4.24562,0.0,-9999,-9999,3.1858,3.34189,3.38762,3.42828,3.55155,3.56039,3.56477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.9275,-20.9275,-20.9275,-20.3413,-20.1274,-20.1004,-19.7984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3646,5.37106,5.33988,0.0104793,5.237,5.25494,5.30011,5.34363,5.3646,5.40482,5.4088,12.6203,12.6013,12.5947,0.0343631,12.1796,12.3583,12.4461,12.6102,12.7737,12.8269,12.8494,4.23099,4.22869,3.70026,0.128458,2.64779,2.65267,2.69603,4.22565,4.31624,4.40716,4.43003,8.49126,8.52671,7.52266,0.190981,5.95161,5.9572,6.00099,8.32829,8.4942,8.51242,8.53295,-9999,-9999
20130122,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.417,5.818,3.859,11.759,5.066,8.417,0.0,5.818,3.859,0.0,11.759,5.066,0.0,199.29,282.142,0.604167,115.802,115.802,0.604167,-9999,-9999,277.16,277.16,0.0,-9999,-9999,298.3,298.3,0.0,-9999,-9999,4.023,4.023,0.0,101.921,101.921,0.0,0.0,0.0,0.0,2.985,2.985,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,124.63,0.0,107.118,-9999,-9999,-9999,-9999,17.1001,0.0,14.6974,-9999,-9999,-9999,-9999,11.0,3,27,21,0,0,-7.66909,0.0,-9999,-9999,-7.75296,0.0,-9999,-9999,-7.72294,0.0,0.075304,-8.22169,-8.22169,-8.22169,-7.83639,-7.39841,-7.24382,-6.84752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.49857,4.67701,0.0,-9999,-9999,-21.3903,4.77596,0.0,-9999,-9999,3.35489,4.84223,0.0,-9999,-9999,-21.3903,4.77596,0.0,-9999,-9999,3.18277,3.18277,3.18277,3.40912,3.51525,3.52404,3.54075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.2014,-22.2014,-22.2014,-21.574,-20.8034,-20.475,-19.6078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56588,5.57135,5.54995,0.00979212,5.45124,5.46664,5.51946,5.55405,5.57315,5.60587,5.60924,13.4086,13.3243,13.2729,0.0709385,12.3644,12.766,12.9235,13.2783,13.684,13.7597,13.779,4.57506,4.57641,3.99175,0.139264,2.85274,2.85847,2.89875,4.56283,4.66303,4.74626,4.77063,7.30804,7.34425,6.41526,0.174763,4.98403,4.98937,5.02828,7.03598,7.32599,7.3373,7.34852,-9999,-9999
20130123,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.763,9.316,1.049,12.624,1.627,10.763,0.0,9.316,1.049,0.0,12.624,1.627,0.0,201.043,280.042,0.604167,42.09,42.09,0.604167,-9999,-9999,329.61,329.61,0.0,-9999,-9999,362.209,362.209,0.0,-9999,-9999,4.74,4.74,0.0,101.858,101.858,0.0,0.0,0.0,0.0,2.662,2.662,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,121.645,0.0,105.074,-9999,-9999,-9999,-9999,7.74575,0.0,6.6906,-9999,-9999,-9999,-9999,11.0,3,27,21,0,0,-7.60806,0.0,-9999,-9999,-7.62946,0.0,-9999,-9999,-7.68334,0.0,0.0210843,-7.81899,-7.81899,-7.81899,-7.6901,-7.60806,-7.58741,-7.52229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.51662,5.06226,0.0,-9999,-9999,-21.2791,5.37769,0.0,-9999,-9999,3.47997,5.04276,0.0,-9999,-9999,-21.2791,5.37769,0.0,-9999,-9999,3.3271,3.35471,3.35471,3.44278,3.47997,3.51662,3.56899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.6487,-21.6487,-21.6487,-21.342,-21.1503,-21.0573,-20.9439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.99558,5.99898,5.99815,0.00866119,5.90809,5.91817,5.98345,5.99952,6.0249,6.03602,6.05112,13.6576,13.6284,13.6815,0.015939,13.4745,13.5926,13.6234,13.6691,13.7372,13.812,13.8246,5.27956,5.28697,4.59128,0.161306,3.27558,3.28294,3.31857,5.27956,5.38568,5.44847,5.47412,3.27344,3.29907,2.78736,0.0939507,2.03046,2.0335,2.05235,3.06892,3.28789,3.29915,3.33117,-9999,-9999
