TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20140811,18.211,1.0,16.333,0.837,1.0,20.089,1.701,1.0,19.117,17.729,0.819,20.505,1.972,18.211,1.0,16.333,0.837,1.0,20.089,1.701,1.0,341.193,178.422,1.0,199.776,178.422,1.0,362.104,1.0,355.841,362.104,1.0,366.676,1.0,394.551,366.676,1.0,2.786,1.0,3.995,2.786,1.0,93.241,93.248,1.0,0.0,0.2,1.0,1.723,1.225,1.0,0.257916666667,1.0,125.0625,1.0,21.2916666667,1.0,392.1875,1.0,392.912,1.0,16.062,1.0,31.0,1.0,-11.5208,1.0,73.1968,1.0,103.976,92.1006,114.233,9.7126,19.066,22.9545,1.0,32.607,28.8827,35.8235,4.00596,6.52074,13.0,1,24,24,24,24,-3.19151,0.979167,0.553541,0.648847,-2.72324,0.979167,0.550155,0.64596,-2.90337,0.984375,0.0505815,-3.40609,-3.24733,-3.24402,-2.74646,-2.71135,-2.5703,-2.52314,0.979167,0.979167,0.979167,0.979167,0.979167,1.0,1.0,2.54234,0.549934,1.0,0.76777,0.803393,-8.69332,5.63598,0.958333,0.740722,0.85989,2.91026,1.21684,1.0,0.765581,0.801301,-8.15875,5.59909,0.958333,0.733582,0.853747,2.18766,2.45047,2.45583,2.86485,2.91026,2.92362,2.97272,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-8.75219,-8.70903,-8.70802,-8.15875,-8.14919,-7.83555,-7.82897,0.958333,0.958333,0.958333,0.958333,0.958333,1.0,1.0,3.42951,3.39343,2.80256,0.178205,0.968055,1.38959,1.4111,3.37441,3.65137,3.92519,4.3118,6.15064,6.11667,5.69963,0.133194,4.21539,4.63361,4.65508,6.11667,6.36272,6.49549,6.83494,2.60183,2.4797,2.46749,0.0694302,1.6916,1.73603,2.20943,2.4797,2.6893,2.75061,3.20239,6.09895,6.00137,6.0894,0.0399431,5.71306,5.73271,5.94243,6.06937,6.14993,6.30751,6.58815,-9999,-9999
20140812,17.672,1.0,15.395,1.141,1.0,19.949,1.968,1.0,18.853,17.263,0.933,20.443,2.163,17.672,1.0,15.395,1.141,1.0,19.949,1.968,1.0,342.792,198.724,1.0,213.111,198.724,1.0,345.458,1.0,344.688,345.458,1.0,358.03,1.0,381.43,358.03,1.0,3.622,1.0,4.261,3.622,1.0,93.23,93.252,1.0,0.0,0.4,1.0,1.52,1.261,1.0,0.240425531915,0.979166666667,130.770833333,1.0,22.9375,1.0,388.645833333,1.0,394.995,1.0,15.551,1.0,31.0,1.0,-25.5625,1.0,88.7824,1.0,131.172,111.711,140.616,9.51601,23.445,25.6991,1.0,37.9694,32.3362,40.703,3.59108,7.16687,14.0,1,24,24,24,24,-3.13352,1.0,0.536316,0.552288,-3.0382,1.0,0.529811,0.545973,-3.1314,0.997917,0.0203773,-3.39032,-3.30192,-3.17939,-3.10932,-3.0382,-3.0382,-2.97774,0.979167,1.0,1.0,1.0,1.0,1.0,1.0,2.71355,0.514955,1.0,0.777614,0.796196,-8.75276,5.59072,1.0,0.680974,0.681153,2.89838,0.428839,1.0,0.764415,0.78331,-8.75389,5.59467,1.0,0.676991,0.677171,2.38029,2.55636,2.65031,2.76363,2.89838,2.89838,3.01474,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-8.95713,-8.78079,-8.77792,-8.75621,-8.75276,-8.74957,-8.74916,0.958333,1.0,1.0,1.0,1.0,1.0,1.0,3.33422,3.37384,2.73508,0.191149,0.725081,1.20492,1.28468,3.33422,3.56964,3.97537,4.24167,6.37732,6.41204,5.86642,0.178587,3.90731,4.38415,4.46406,6.37732,6.67896,6.9531,7.3434,3.0871,3.07714,3.2997,0.0505741,2.86939,3.02168,3.07714,3.26957,3.42587,3.74126,3.91985,6.7529,6.45835,6.68282,0.0363089,6.42463,6.45835,6.46969,6.66729,6.70563,6.7529,7.22045,-9999,-9999
20140813,17.519,1.0,16.205,1.984,1.0,18.834,1.825,1.0,18.916,17.581,1.223,20.251,1.923,17.519,1.0,16.205,1.984,1.0,18.834,1.825,1.0,344.408,89.969,1.0,195.176,89.969,1.0,370.604,1.0,358.142,370.604,1.0,378.511,1.0,397.258,378.511,1.0,2.283,1.0,3.991,2.283,1.0,93.305,93.321,1.0,0.0,0.2,1.0,1.815,1.282,1.0,0.243125,1.0,61.3125,1.0,10.6041666667,1.0,387.125,1.0,392.287,1.0,15.075,1.0,31.0,1.0,-27.3542,1.0,44.6933,1.0,66.0325,56.2358,70.7866,9.02452,14.0637,-0.165737,1.0,-0.23543,-0.2625,-0.208541,2.8481,2.84838,14.0,1,24,24,24,24,-1.86084,1.0,0.51943,0.561642,-1.80316,1.0,0.516311,0.558759,-1.88183,0.999479,0.0373061,-2.3327,-2.12442,-2.07535,-1.83791,-1.79863,-1.69717,-1.47838,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.62979,2.6129,1.0,0.781766,0.839005,-6.21617,5.36604,1.0,0.625325,0.628411,2.73813,2.63139,1.0,0.779172,0.836588,-6.21335,5.36909,1.0,0.618936,0.622054,1.67609,2.32743,2.32825,2.66535,2.74106,2.9366,3.18341,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-6.42545,-6.32806,-6.32806,-6.21335,-6.20755,-6.20366,-6.03269,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.26781,3.36174,2.63607,0.195793,0.507492,1.04142,1.18319,3.26781,3.46105,3.85613,4.02359,5.08597,5.1649,4.51755,0.168017,2.63191,3.11677,3.25897,5.08597,5.25968,5.33451,5.72076,3.59285,3.63153,3.92806,0.0534653,3.24898,3.59285,3.63153,3.89627,4.19481,4.33247,4.34291,5.40947,4.95957,5.20076,0.0347937,4.88647,4.95957,4.9602,5.216,5.36478,5.40947,5.51693,-9999,-9999
20140814,18.821,1.0,18.405,0.221,1.0,19.237,0.567,1.0,18.947,18.346,0.394,19.548,1.128,18.821,1.0,18.405,0.221,1.0,19.237,0.567,1.0,346.038,69.438,1.0,87.564,69.438,1.0,390.417,1.0,394.203,390.417,1.0,423.239,1.0,439.68,423.239,1.0,1.844,1.0,2.573,1.844,1.0,93.34,93.337,1.0,7.541,15.0,1.0,2.172,1.334,1.0,0.365,1.0,55.4583333333,1.0,8.35416666667,1.0,395.791666667,1.0,395.445,1.0,15.786,1.0,31.062,1.0,-5.89583,1.0,53.1554,1.0,82.4967,69.5615,84.2059,7.24901,13.0535,-6.27164,1.0,-9.2661,-9.9352,-8.20736,2.39485,2.71585,14.0,1,24,24,24,24,-0.816966,1.0,0.519343,0.592613,-0.599659,1.0,0.51937,0.592636,-0.776924,1.0,0.0450599,-1.34505,-1.07523,-1.07146,-0.738571,-0.530204,-0.504363,-0.477335,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.48372,0.12182,1.0,0.750666,0.860523,-5.05825,6.26472,1.0,0.662085,0.675002,3.81831,0.117714,1.0,0.75331,0.86283,-4.97403,6.35988,1.0,0.659152,0.672127,2.61539,3.08668,3.08668,3.60599,3.87885,3.92811,3.95805,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-5.20769,-5.16301,-5.15171,-5.02944,-4.90071,-4.90017,-4.87801,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.47233,3.49753,2.70844,0.212139,0.33774,1.00108,1.16144,3.47233,3.63057,3.97673,4.14301,4.22242,4.09719,3.4838,0.17227,1.42216,2.07254,2.23398,4.07967,4.22242,4.45407,4.67321,4.14302,4.20647,4.54731,0.0840467,3.45681,4.14302,4.20647,4.47759,4.96105,5.00048,5.47977,4.78213,4.63449,4.83134,0.0423833,4.3906,4.57267,4.62685,4.78213,5.02771,5.05162,5.32565,-9999,-9999
20140815,19.84,1.0,19.305,0.913,1.0,20.375,1.101,1.0,19.548,18.696,0.615,20.4,1.126,19.84,1.0,19.305,0.913,1.0,20.375,1.101,1.0,347.682,112.104,1.0,119.41,112.104,1.0,398.708,1.0,402.444,398.708,1.0,433.036,1.0,449.375,433.036,1.0,1.462,1.0,1.571,1.462,1.0,93.145,93.138,1.0,23.938,9.6,1.0,0.988,1.097,1.0,0.254166666667,1.0,94.6458333333,1.0,12.8333333333,1.0,403.125,1.0,396.321,1.0,16.443,1.0,32.0,1.0,5.83333,1.0,42.748,1.0,66.3446,58.3757,67.7191,6.28853,9.35507,10.2786,1.0,15.9523,14.0362,16.2828,2.93964,3.3786,14.0,1,24,24,24,24,-1.8709,1.0,0.527642,0.789337,-1.44422,1.0,0.533034,0.792951,-1.77151,0.99375,0.0888587,-3.01907,-2.43913,-2.34757,-1.55474,-1.28328,-1.265,-1.1862,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.29867,0.542193,1.0,0.731362,1.08652,-6.90444,6.50534,1.0,0.706568,0.767963,3.997,0.732366,1.0,0.750742,1.09966,-6.78044,6.48734,1.0,0.701255,0.763078,1.44932,2.60354,2.68985,3.83088,4.17659,4.21057,4.35022,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-7.30446,-7.25034,-7.21431,-6.82732,-6.64984,-6.64859,-6.63517,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.63806,3.60438,2.88641,0.194141,0.659866,1.44143,1.46746,3.58479,3.75302,4.04749,4.19361,5.20571,5.04859,4.65105,0.115732,3.18517,3.811,3.81503,4.99643,5.20571,5.31248,5.47688,3.9963,3.9981,4.34008,0.094068,3.65846,3.99413,3.9963,4.18289,4.49644,4.63111,5.95843,5.56135,5.56365,5.73687,0.0469883,5.369,5.46392,5.56029,5.59459,5.81217,5.93282,6.47733,-9999,-9999
20140816,21.673,1.0,19.896,1.511,1.0,23.45,2.562,1.0,20.439,18.977,0.825,21.901,2.024,21.673,1.0,19.896,1.511,1.0,23.45,2.562,1.0,349.341,164.208,1.0,169.993,164.208,1.0,394.25,1.0,393.639,394.25,1.0,439.241,1.0,439.017,439.241,1.0,3.118,1.0,2.942,3.118,1.0,92.832,92.789,1.0,4.43,0.2,1.0,0.612,1.139,1.0,0.191956521739,0.958333333333,126.458333333,1.0,18.2708333333,1.0,413.104166667,1.0,397.318,1.0,17.081,1.0,32.0,1.0,11.6458,1.0,65.7245,1.0,97.1053,87.4447,104.096,6.273,13.8463,11.9849,1.0,17.7072,15.9456,18.9821,2.62648,3.45904,14.0,1,24,24,24,24,-2.09319,1.0,0.504729,0.636068,-2.02059,1.0,0.521217,0.649229,-2.22772,0.977604,0.0622997,-3.1132,-2.76995,-2.55549,-2.06375,-1.99756,-1.99579,-1.77918,0.833333,0.979167,0.979167,1.0,1.0,1.0,1.0,3.14166,0.90038,1.0,0.717444,0.853911,-7.17586,5.45642,1.0,0.656915,0.741004,3.70716,0.734286,1.0,0.760245,0.890174,-7.60143,5.97334,1.0,0.656602,0.740727,2.18814,2.78101,2.86945,3.59336,3.62972,3.70716,3.89429,0.75,1.0,1.0,1.0,1.0,1.0,1.0,-8.1882,-8.13002,-7.79464,-7.59881,-7.44489,-7.44431,-7.17586,0.916667,0.958333,0.958333,1.0,1.0,1.0,1.0,4.0204,3.83313,3.29602,0.165508,1.33762,2.13413,2.13588,3.83313,4.08934,4.12475,4.48611,6.20303,5.85372,5.51589,0.117085,4.37476,4.58776,4.68962,5.80788,6.08882,6.20303,6.48191,3.13956,2.98986,3.34121,0.143198,2.22949,2.31839,2.75715,3.04203,3.63794,4.22331,5.54181,5.10366,5.10591,5.39645,0.075277,4.97086,5.10366,5.10591,5.16794,5.42689,5.85272,6.65517,-9999,-9999
20140817,19.789,1.0,18.323,0.988,1.0,21.255,1.927,1.0,19.48,17.532,1.058,21.429,2.755,19.789,1.0,18.323,0.988,1.0,21.255,1.927,1.0,351.011,210.016,1.0,208.752,210.016,1.0,355.318,1.0,355.642,355.318,1.0,373.516,1.0,394.317,373.516,1.0,2.713,1.0,4.622,2.713,1.0,92.849,92.812,0.979167,0.0,0.0,0.979167,0.589,1.497,0.979167,0.233555555556,0.9375,140.936170213,0.979166666667,24.7234042553,0.979166666667,402.106382979,0.979166666667,400.901,1.0,17.332,1.0,31.979,1.0,1.79457,1.0,49.5953,1.0,73.275,67.7262,78.5505,6.89128,10.577,38.2598,1.0,56.5273,52.2467,60.597,3.68996,7.20638,14.0,1,24,24,24,24,-1.98148,0.958333,0.525516,0.609596,-1.63817,1.0,0.553932,0.634257,-1.92625,0.971354,0.0596077,-2.87034,-2.248,-2.15883,-1.8,-1.63817,-1.63014,-1.60996,0.958333,0.958333,0.958333,1.0,1.0,1.0,1.0,4.06535,0.198196,1.0,0.73314,0.820309,-7.88425,5.12093,0.916667,0.698797,0.732155,4.3488,0.178174,1.0,0.792667,0.873919,-7.50603,5.78543,1.0,0.715142,0.747772,2.35875,3.60037,3.62861,4.06535,4.30554,4.33634,4.40557,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-7.93293,-7.88425,-7.79781,-7.50844,-7.49643,-7.44729,-7.28321,0.916667,0.916667,0.916667,1.0,0.958333,1.0,0.958333,3.83438,3.88172,3.35098,0.124238,1.80245,2.48335,2.51836,3.83438,3.96929,3.96945,4.12451,5.62124,5.51988,5.26932,0.0783813,4.21675,4.6772,4.73135,5.51988,5.62124,5.75105,5.81233,2.60968,2.38807,2.46895,0.120358,1.40006,1.44467,1.92344,2.38807,2.93285,3.16746,4.17752,5.33351,5.336,5.51793,0.078349,5.06985,5.07086,5.16846,5.336,5.66163,5.9139,6.83936,-9999,-9999
20140818,17.782,1.0,16.04,0.832,1.0,19.525,1.678,1.0,17.789,15.817,1.271,19.76,2.929,17.782,1.0,16.04,0.832,1.0,19.525,1.678,1.0,352.694,247.031,1.0,223.915,247.031,1.0,343.396,1.0,329.386,343.396,1.0,350.401,1.0,363.428,350.401,1.0,3.638,1.0,4.195,3.638,1.0,93.059,93.026,1.0,0.376,0.2,1.0,0.957,1.392,1.0,0.257021276596,0.979166666667,168.4375,1.0,29.25,1.0,390.4375,1.0,400.475,1.0,16.6,1.0,31.979,1.0,-14.4157,1.0,75.508,1.0,111.56,104.461,119.592,8.01286,13.7843,42.0782,1.0,62.1689,58.213,66.6448,4.05598,7.45104,14.0,1,24,24,24,24,-1.75019,0.875,0.568811,0.656089,-1.81529,0.895833,0.563257,0.65128,-1.85797,0.898958,0.0600308,-2.94129,-2.16601,-1.97949,-1.81529,-1.58106,-1.51208,-1.49554,0.458333,0.854167,0.854167,0.895833,1.0,1.0,1.0,4.34121,1.13568,0.833333,0.807237,0.955791,-7.71434,5.41033,0.916667,0.741734,0.756077,4.31946,1.11626,0.833333,0.805281,0.954139,-7.81807,5.22636,0.958333,0.727989,0.742597,2.28471,3.62739,4.03758,4.30162,4.51879,4.65092,4.65313,0.0,0.791667,0.791667,0.833333,1.0,1.0,1.0,-7.95344,-7.8591,-7.84553,-7.80192,-7.56734,-7.56596,-7.53326,0.916667,0.916667,0.916667,0.916667,1.0,1.0,1.0,3.63278,3.91676,3.38858,0.0945144,2.17502,2.72956,2.82532,3.63278,3.85192,3.91676,4.0925,5.62061,5.73206,5.246,0.0701052,4.38902,4.72455,4.80112,5.34746,5.62061,5.73206,5.82054,2.56333,2.3405,2.22837,0.0708347,1.75286,1.80377,1.85404,2.14191,2.56333,2.74727,2.96749,5.27909,5.28468,5.36018,0.0494016,4.94998,5.04225,5.22285,5.28468,5.4549,5.61687,6.0415,-9999,-9999
20140819,16.837,1.0,14.417,1.143,1.0,19.258,2.433,1.0,17.465,15.154,1.636,19.777,3.05,16.837,1.0,14.417,1.143,1.0,19.258,2.433,1.0,354.387,256.526,1.0,223.978,256.526,1.0,332.771,1.0,329.791,332.771,1.0,340.044,1.0,363.905,340.044,1.0,3.901,1.0,4.052,3.901,1.0,93.1,93.1,1.0,0.0,0.2,1.0,0.953,1.354,1.0,0.239375,1.0,172.479166667,1.0,30.7291666667,1.0,384.0,1.0,395.059,1.0,15.511,1.0,31.458,1.0,-22.5417,1.0,81.05,1.0,119.748,110.68,128.369,8.13529,15.4316,42.0825,1.0,62.1751,57.4669,66.6515,4.70813,8.27779,14.0,1,24,24,24,24,-2.14806,0.916667,0.534664,0.644015,-2.00591,0.770833,0.527059,0.637715,-2.20922,0.845833,0.0624276,-3.0455,-2.51913,-2.41127,-2.19392,-2.00591,-1.8011,-1.63432,0.833333,0.958333,0.916667,0.770833,0.770833,0.6875,1.0,4.13778,0.900454,0.833333,0.776454,1.05387,-8.27773,4.90506,1.0,0.677463,0.703653,4.13954,0.908997,0.541667,0.753159,1.03683,-8.00551,5.20324,1.0,0.681612,0.707649,2.55143,3.14413,3.69332,3.98494,4.27827,4.56927,4.85559,0.666667,0.833333,0.833333,0.541667,0.833333,0.416667,1.0,-8.42101,-8.38589,-8.33874,-8.21326,-8.01105,-8.00551,-8.00541,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.64643,4.05592,3.55782,0.0754025,2.59656,2.83606,3.20258,3.66106,3.92122,3.99519,4.22972,5.98108,6.06182,5.76464,0.0464737,5.18923,5.43555,5.56433,5.80985,5.98108,6.05447,6.2818,2.45578,2.53003,2.33312,0.0684509,1.49242,1.66973,2.21252,2.52009,2.62486,2.65844,2.66753,5.48793,5.49492,5.51871,0.0473841,4.91482,5.01003,5.4774,5.59237,5.72095,5.80086,5.83256,-9999,-9999
20140820,17.009,1.0,14.997,2.542,1.0,19.021,2.69,1.0,17.977,15.867,2.405,20.088,3.321,17.009,1.0,14.997,2.542,1.0,19.021,2.69,1.0,356.09,216.464,1.0,215.498,216.464,1.0,345.375,1.0,345.105,345.375,1.0,347.058,1.0,381.921,347.058,1.0,4.494,1.0,4.34,4.494,1.0,93.065,93.086,1.0,0.0,0.2,1.0,0.982,1.478,1.0,0.295416666667,1.0,149.0625,1.0,25.4583333333,1.0,385.583333333,1.0,393.734,1.0,15.099,1.0,31.0,1.0,-18.0417,1.0,71.5959,1.0,105.78,99.0492,113.396,8.73104,13.7599,23.8667,1.0,35.2621,33.0184,37.8008,4.38873,5.64175,14.0,1,24,24,24,24,-2.091,1.0,0.591752,0.695776,-1.9363,0.9375,0.595225,0.698732,-2.20332,0.946354,0.0520339,-2.90025,-2.66825,-2.31535,-2.091,-2.00019,-1.9363,-1.78912,0.708333,1.0,1.0,1.0,1.0,0.9375,0.895833,4.00204,1.83876,1.0,0.824312,1.02951,-8.032,5.88248,1.0,0.788165,0.794499,4.1299,2.46975,0.875,0.838919,1.04124,-7.86172,5.81083,1.0,0.782445,0.788825,2.44036,2.91735,3.50925,4.00204,4.06,4.15088,4.38052,0.458333,1.0,1.0,1.0,1.0,1.0,0.791667,-8.29773,-8.06815,-8.05652,-8.02999,-7.87463,-7.8679,-7.82868,0.958333,1.0,1.0,0.958333,1.0,1.0,1.0,3.88448,4.32951,3.89039,0.0630822,3.13465,3.4487,3.70726,3.85601,4.17273,4.19429,4.53058,6.22161,6.26581,6.09143,0.0624213,5.52234,5.64513,5.66366,6.22161,6.48729,6.49799,6.68849,2.2903,2.9715,2.761,0.143069,1.23028,1.40218,2.2903,2.96124,3.25241,3.39829,4.36313,5.90145,5.90874,5.92798,0.0941448,4.99381,5.01204,5.58294,5.90874,6.27908,6.29786,7.03165,-9999,-9999
20140821,18.723,1.0,17.867,0.459,1.0,19.578,0.908,1.0,18.712,16.863,1.533,20.562,2.526,18.723,1.0,17.867,0.459,1.0,19.578,0.908,1.0,357.804,153.75,1.0,204.905,153.75,1.0,375.521,1.0,361.493,375.521,1.0,412.403,1.0,401.199,412.403,1.0,3.607,1.0,3.878,3.607,1.0,93.082,93.085,1.0,0.267,0.0,1.0,0.889,1.268,1.0,0.29,1.0,114.166666667,1.0,18.2708333333,1.0,396.375,1.0,392.7,1.0,15.796,1.0,30.562,1.0,-1.52083,1.0,46.2158,1.0,67.6401,61.4889,73.198,6.80214,11.0276,26.8125,1.0,39.242,35.6733,42.4664,3.76222,6.2859,15.0,1,24,24,23,24,-2.07421,1.0,0.533243,0.785585,-1.71542,1.0,0.531498,0.784402,-1.87245,0.9875,0.084066,-2.53629,-2.43565,-2.40387,-1.86008,-1.44163,-1.28188,-1.13057,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.51593,2.72082,1.0,0.756092,0.866406,-9.51355,7.24093,1.0,0.698299,0.986259,5.33192,2.77111,1.0,0.702887,0.820386,-8.63804,7.75978,1.0,0.743166,1.01852,4.36139,4.71875,4.71875,5.1957,5.42437,5.56488,5.77982,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9.58518,-9.35171,-9.34524,-8.8526,-7.95875,-7.95875,-7.77519,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.41888,4.75611,4.46471,0.0539067,3.84161,4.26292,4.39719,4.49498,4.59807,4.75611,5.00741,6.45043,6.47153,6.33069,0.0856989,5.45113,5.70152,5.70455,6.45043,6.82267,6.89885,6.97483,2.44115,3.21696,3.32613,0.228766,1.3477,1.45281,2.44115,3.21696,3.98926,4.09648,6.40347,5.61625,5.623,5.72328,0.125505,4.59583,4.60563,5.27089,5.623,6.1066,6.13648,7.3487,-9999,-9999
